Tick,Step,AnimalId,BioEnergy,Elevation,Rule,0_Position,1_Position,ID
10,10,74,30,30,,30.0,41.0,6e4665df-f9ab-4d01-a505-2c8bf33f8a97
10,10,79,25,25,,25.0,21.0,7363e54f-161e-4de6-84e6-2b06aab4fc10
10,10,41,47,47,,47.0,18.0,947dc6b6-b3f2-4cf9-8a20-a90d3f47471b
10,10,25,36,36,,36.0,16.0,e6ac2f04-e4a2-45a7-9f3b-f277bb93c79c
10,10,28,20,20,,20.0,13.0,d9a56c31-6c8f-433e-81b7-384666891b3d
10,10,70,33,33,,33.0,31.0,fbdce82f-609e-4c6d-a44d-7ac01417c0bd
10,10,48,29,29,,29.0,21.0,af07dad6-da8c-4ac7-a910-9ab20101058a
10,10,69,10,10,,10.0,48.0,6b15c58e-5d74-456d-aa92-5251670dfd86
10,10,45,37,37,,37.0,16.0,afd41d6f-fb92-4922-9ff7-86438aaa8afd
10,10,38,20,20,,20.0,35.0,3d90c016-ec69-44ad-972b-b350ed410ba0
10,10,72,13,13,,13.0,31.0,852541a8-3d73-4f3c-bfe9-a86a41eb9801
10,10,75,35,35,,35.0,34.0,dd758c15-ea5f-4820-8918-e86576ea0cc2
10,10,4,19,19,,19.0,21.0,c011c702-75cc-4ce4-b94f-c4e323492d7b
10,10,29,12,12,,12.0,37.0,0970974a-591f-4712-8ef8-71f9291b81bd
10,10,84,26,26,,26.0,35.0,97be8a86-85b0-4212-9e29-93e4d0c21414
10,10,31,19,19,,19.0,43.0,60ea86e0-da08-4dd8-82eb-6d1ddf4d7c29
10,10,82,14,14,,14.0,49.0,3ffa6c44-4b23-48ee-b2bb-7b71ca806b82
10,10,15,43,43,,43.0,51.0,80d9c517-632c-4451-9ff3-9acfcb9c9e50
10,10,36,49,49,,49.0,45.0,8b9b25d8-66aa-426c-addd-49ed952cd374
10,10,11,23,23,,23.0,42.0,1a349613-87ee-435b-9eba-06f35bad910d
10,10,88,35,35,,35.0,51.0,33ba0209-fc15-4988-989b-25e9c88396c1
10,10,18,32,32,,32.0,41.0,41cbef7e-6b03-47be-be2d-a0248e3c3e79
10,10,24,45,45,,45.0,32.0,1ca3c5ff-a622-428f-b555-e4d884ebd782
10,10,91,25,25,,25.0,8.0,80e9743f-ebe8-40ed-992d-8c1431b59aea
10,10,12,38,38,,38.0,41.0,80acb340-7382-4c25-ae74-76eff867c654
10,10,95,25,25,,25.0,26.0,03869c87-5a57-4ac7-8c0b-fe2b232e9fa6
10,10,55,36,36,,36.0,46.0,19a092e7-f786-4de8-a8ab-698cb249b556
10,10,16,39,39,,39.0,51.0,37b51050-4b3a-4df6-8bc7-086589c6efe5
10,10,34,8,8,,8.0,49.0,94aa0028-2d90-4d39-ac69-7120028fe129
10,10,66,34,34,,34.0,51.0,d30ce0c8-50be-4e33-8581-c0831a461a7e
10,10,50,29,29,,29.0,38.0,1e2bb17e-b66a-41d5-8245-64da2ac1e81a
10,10,47,37,37,,37.0,33.0,dda414ee-9bf2-43eb-9c92-ebeb5c382c6e
10,10,86,37,37,,37.0,33.0,70bfbdf1-21e8-4ddb-9b66-64bfd86f0270
10,10,43,41,41,,41.0,23.0,cc8db60e-f63b-4a3b-9480-b18072afd323
10,10,37,27,27,,27.0,18.0,faffb04b-c36c-453e-bb21-b4f8f906d2c0
10,10,83,36,36,,36.0,22.0,f0a5fc2b-9ab2-4767-a53f-5760b86fe461
10,10,17,33,33,,33.0,51.0,19a64d66-ed1a-4cc1-9623-4ac28ea37751
10,10,76,46,46,,46.0,42.0,363cad0d-1ca6-405a-a644-b4c59fe91411
10,10,81,43,43,,43.0,16.0,636e6b70-52c1-4228-99f5-86d5f62722f6
10,10,13,49,49,,49.0,25.0,09c42c13-37a3-4796-a8bc-3b4e0f850f6a
10,10,71,11,11,,11.0,49.0,10b53bee-d6b6-48d3-9b3c-aad2e05d3ba3
10,10,21,10,10,,10.0,27.0,b2f4d4be-787f-448b-ac74-6d27ed7468e3
10,10,85,40,40,,40.0,15.0,a328002a-490c-486a-b68b-3a05334e6cbb
11,11,80,9,9,,9.0,20.0,57d0ee1b-a76e-4a34-bd7f-91ea6feb67bc
11,11,33,10,10,,10.0,47.0,7e799986-eb59-4f1a-b05d-4a587e0dbb60
11,11,20,46,46,,46.0,41.0,05402b1c-64ad-4fa9-83a5-b18bb6308053
11,11,9,8,8,,8.0,17.0,dae6339b-58cc-453c-98b3-36dda9c1e29c
11,11,35,16,16,,16.0,11.0,0a87ffed-58ae-4860-9b5c-841727dc0cb2
11,11,22,36,36,,36.0,35.0,57fef91d-56cb-4e61-9cd3-e936e6e89d6b
11,11,73,42,42,,42.0,51.0,033c2f8d-984c-476c-a9ef-01175a6f96b6
11,11,65,20,20,,20.0,27.0,daa02ece-08e5-42e9-809f-5e2d07a87ecc
11,11,30,26,26,,26.0,51.0,b4976d00-afd9-4fad-a94c-8e604e8a25ee
11,11,51,13,13,,13.0,33.0,9c8a1749-8f4e-46c6-a606-263481d29e2e
11,11,68,10,10,,10.0,36.0,a6591fa9-85f8-405f-b155-b1d503900fbb
11,11,77,16,16,,16.0,39.0,c073049b-7a60-4c24-893b-ef142a2cbc33
11,11,7,27,27,,27.0,47.0,b035c8ee-a170-45a5-8657-ebc8aae51c57
11,11,67,42,42,,42.0,51.0,f11f2da0-e413-40ce-a6ca-5bcb6c854111
11,11,40,20,20,,20.0,7.0,241c9f6f-07ba-4946-95c4-2d72740f7195
11,11,60,10,10,,10.0,39.0,d8995e28-01d5-4f8c-b97b-59d2395129df
11,11,39,29,29,,29.0,39.0,ac8091eb-db5e-4902-b1ae-2b535929a9d8
11,11,6,33,33,,33.0,41.0,c5b9a317-bd9e-4172-bfb4-b403ee49c241
11,11,61,34,34,,34.0,4.0,4ca29a87-ae27-4a35-a490-aa8ab1656338
11,11,23,30,30,,30.0,51.0,8d903cd6-1ee7-43b9-a7cd-20f4ec74c6eb
11,11,42,17,17,,17.0,51.0,4d331d8c-1bae-408b-adb3-36850963bef8
11,11,2,7,7,,7.0,15.0,daf87346-27b2-48f3-b793-9ef5497925d5
11,11,90,38,38,,38.0,33.0,2cc1cc66-421c-4532-ae24-e89c69ecbc7b
11,11,94,40,40,,40.0,17.0,8d4418bc-fdfe-4687-a6b1-5fc5758095ee
11,11,14,32,32,,32.0,17.0,b499cb2f-ab33-420a-bb1d-c0899e6bf291
11,11,44,43,43,,43.0,49.0,8a218734-015f-488e-b83a-ea45b2641034
11,11,46,35,35,,35.0,40.0,868b0c0d-136e-4c7b-a944-4740d4482c3b
11,11,26,23,23,,23.0,8.0,6b88476e-1524-43e5-a67d-6d1f01eaa93c
11,11,27,19,19,,19.0,45.0,8c198042-776c-4f54-a5a5-467037fda363
11,11,8,28,28,,28.0,12.0,9b885db9-4d7c-4e2f-8d5f-058f26186e17
11,11,1,19,19,,19.0,38.0,c68567e2-a467-44a3-842a-276f70436b05
11,11,3,34,34,,34.0,31.0,346af35b-4cb4-4827-91c1-2734687ae42f
11,11,32,17,17,,17.0,26.0,b02dc006-cff8-4551-9491-7b3e7f937e80
11,11,89,33,33,,33.0,26.0,2151ef5a-02ff-4848-997e-3ecb67603a15
11,11,53,39,39,,39.0,30.0,4630766e-d7f5-4ac9-8c16-e10b22aaa614
11,11,59,49,49,,49.0,36.0,92c7a759-7029-4e38-b21b-df72b91274ff
11,11,10,22,22,,22.0,32.0,23fa3df4-f97d-4050-9d89-a1117ef7a0e8
11,11,57,45,45,,45.0,33.0,3cded0d6-d18b-4000-8a4b-6bf03c7ab23f
11,11,92,17,17,,17.0,47.0,8291e7f5-c023-43a0-b26d-69e05682e054
11,11,87,31,31,,31.0,31.0,4733ba18-ea9b-4f80-9eae-788a8a2ed4de
11,11,62,26,26,,26.0,39.0,b2020f21-11af-4669-a704-5e7c9d69f935
11,11,5,30,30,,30.0,30.0,d1c70f8d-e4ea-4b37-aeaf-ecd3f427d88d
11,11,54,34,34,,34.0,20.0,9e42a025-85f8-4871-b6ac-c3a1662c313c
11,11,0,16,16,,16.0,27.0,92019625-15d4-421a-9c90-e028dec1843a
11,11,93,25,25,,25.0,25.0,ef22e0ab-315d-4378-8c4d-c13c510ac038
11,11,49,13,13,,13.0,25.0,a7d9c228-dcb5-45ff-898a-977ee7f35a66
11,11,19,20,20,,20.0,24.0,bff2dbc7-a526-41c5-8bc6-cb869b1228a0
11,11,63,27,27,,27.0,14.0,d54c867c-b098-41a3-bbbb-21b5143e8479
11,11,64,12,12,,12.0,10.0,f93c9db0-1da3-4a5d-8aab-0060da84daf2
11,11,58,5,5,,5.0,41.0,4e5ad9ec-52d5-42b0-bae0-5a8943976e08
11,11,52,44,44,,44.0,33.0,c9f4548e-9c35-4213-b3ac-bb0825c7d85a
11,11,56,7,7,,7.0,31.0,a7d87359-6a14-4f48-a3a5-b6d1a823d1be
11,11,78,33,33,,33.0,25.0,b5db708e-4887-4245-949e-b3eb59bcadf3
11,11,74,30,30,,30.0,42.0,6e4665df-f9ab-4d01-a505-2c8bf33f8a97
11,11,79,25,25,,25.0,22.0,7363e54f-161e-4de6-84e6-2b06aab4fc10
11,11,41,47,47,,47.0,19.0,947dc6b6-b3f2-4cf9-8a20-a90d3f47471b
11,11,25,36,36,,36.0,17.0,e6ac2f04-e4a2-45a7-9f3b-f277bb93c79c
11,11,28,20,20,,20.0,14.0,d9a56c31-6c8f-433e-81b7-384666891b3d
11,11,70,33,33,,33.0,32.0,fbdce82f-609e-4c6d-a44d-7ac01417c0bd
11,11,48,30,30,,30.0,21.0,af07dad6-da8c-4ac7-a910-9ab20101058a
11,11,69,10,10,,10.0,49.0,6b15c58e-5d74-456d-aa92-5251670dfd86
11,11,45,37,37,,37.0,16.0,afd41d6f-fb92-4922-9ff7-86438aaa8afd
11,11,38,21,21,,21.0,35.0,3d90c016-ec69-44ad-972b-b350ed410ba0
11,11,72,14,14,,14.0,31.0,852541a8-3d73-4f3c-bfe9-a86a41eb9801
11,11,75,35,35,,35.0,34.0,dd758c15-ea5f-4820-8918-e86576ea0cc2
11,11,4,19,19,,19.0,22.0,c011c702-75cc-4ce4-b94f-c4e323492d7b
11,11,29,13,13,,13.0,37.0,0970974a-591f-4712-8ef8-71f9291b81bd
11,11,84,26,26,,26.0,36.0,97be8a86-85b0-4212-9e29-93e4d0c21414
11,11,31,19,19,,19.0,44.0,60ea86e0-da08-4dd8-82eb-6d1ddf4d7c29
11,11,82,14,14,,14.0,50.0,3ffa6c44-4b23-48ee-b2bb-7b71ca806b82
11,11,15,44,44,,44.0,51.0,80d9c517-632c-4451-9ff3-9acfcb9c9e50
11,11,36,49,49,,49.0,46.0,8b9b25d8-66aa-426c-addd-49ed952cd374
11,11,11,24,24,,24.0,42.0,1a349613-87ee-435b-9eba-06f35bad910d
11,11,88,36,36,,36.0,51.0,33ba0209-fc15-4988-989b-25e9c88396c1
11,11,18,32,32,,32.0,41.0,41cbef7e-6b03-47be-be2d-a0248e3c3e79
11,11,24,45,45,,45.0,33.0,1ca3c5ff-a622-428f-b555-e4d884ebd782
11,11,91,26,26,,26.0,8.0,80e9743f-ebe8-40ed-992d-8c1431b59aea
11,11,12,38,38,,38.0,42.0,80acb340-7382-4c25-ae74-76eff867c654
11,11,95,26,26,,26.0,26.0,03869c87-5a57-4ac7-8c0b-fe2b232e9fa6
11,11,55,36,36,,36.0,47.0,19a092e7-f786-4de8-a8ab-698cb249b556
11,11,16,40,40,,40.0,51.0,37b51050-4b3a-4df6-8bc7-086589c6efe5
11,11,34,8,8,,8.0,50.0,94aa0028-2d90-4d39-ac69-7120028fe129
11,11,66,35,35,,35.0,51.0,d30ce0c8-50be-4e33-8581-c0831a461a7e
11,11,50,29,29,,29.0,39.0,1e2bb17e-b66a-41d5-8245-64da2ac1e81a
11,11,47,37,37,,37.0,34.0,dda414ee-9bf2-43eb-9c92-ebeb5c382c6e
11,11,86,37,37,,37.0,33.0,70bfbdf1-21e8-4ddb-9b66-64bfd86f0270
11,11,43,41,41,,41.0,24.0,cc8db60e-f63b-4a3b-9480-b18072afd323
11,11,37,26,26,,26.0,17.0,faffb04b-c36c-453e-bb21-b4f8f906d2c0
11,11,83,36,36,,36.0,23.0,f0a5fc2b-9ab2-4767-a53f-5760b86fe461
11,11,17,34,34,,34.0,51.0,19a64d66-ed1a-4cc1-9623-4ac28ea37751
11,11,76,46,46,,46.0,43.0,363cad0d-1ca6-405a-a644-b4c59fe91411
11,11,81,43,43,,43.0,17.0,636e6b70-52c1-4228-99f5-86d5f62722f6
11,11,13,49,49,,49.0,26.0,09c42c13-37a3-4796-a8bc-3b4e0f850f6a
11,11,71,12,12,,12.0,49.0,10b53bee-d6b6-48d3-9b3c-aad2e05d3ba3
11,11,21,10,10,,10.0,28.0,b2f4d4be-787f-448b-ac74-6d27ed7468e3
11,11,85,40,40,,40.0,16.0,a328002a-490c-486a-b68b-3a05334e6cbb
12,12,80,9,9,,9.0,20.0,57d0ee1b-a76e-4a34-bd7f-91ea6feb67bc
12,12,33,10,10,,10.0,48.0,7e799986-eb59-4f1a-b05d-4a587e0dbb60
12,12,20,46,46,,46.0,42.0,05402b1c-64ad-4fa9-83a5-b18bb6308053
12,12,9,8,8,,8.0,18.0,dae6339b-58cc-453c-98b3-36dda9c1e29c
12,12,35,16,16,,16.0,12.0,0a87ffed-58ae-4860-9b5c-841727dc0cb2
12,12,22,36,36,,36.0,36.0,57fef91d-56cb-4e61-9cd3-e936e6e89d6b
12,12,73,43,43,,43.0,51.0,033c2f8d-984c-476c-a9ef-01175a6f96b6
12,12,65,21,21,,21.0,27.0,daa02ece-08e5-42e9-809f-5e2d07a87ecc
12,12,30,27,27,,27.0,51.0,b4976d00-afd9-4fad-a94c-8e604e8a25ee
12,12,51,13,13,,13.0,34.0,9c8a1749-8f4e-46c6-a606-263481d29e2e
12,12,68,10,10,,10.0,37.0,a6591fa9-85f8-405f-b155-b1d503900fbb
12,12,77,16,16,,16.0,40.0,c073049b-7a60-4c24-893b-ef142a2cbc33
12,12,7,27,27,,27.0,48.0,b035c8ee-a170-45a5-8657-ebc8aae51c57
12,12,67,43,43,,43.0,51.0,f11f2da0-e413-40ce-a6ca-5bcb6c854111
12,12,40,21,21,,21.0,7.0,241c9f6f-07ba-4946-95c4-2d72740f7195
12,12,60,10,10,,10.0,40.0,d8995e28-01d5-4f8c-b97b-59d2395129df
12,12,39,29,29,,29.0,40.0,ac8091eb-db5e-4902-b1ae-2b535929a9d8
12,12,6,33,33,,33.0,42.0,c5b9a317-bd9e-4172-bfb4-b403ee49c241
12,12,61,35,35,,35.0,4.0,4ca29a87-ae27-4a35-a490-aa8ab1656338
12,12,23,31,31,,31.0,51.0,8d903cd6-1ee7-43b9-a7cd-20f4ec74c6eb
12,12,42,18,18,,18.0,51.0,4d331d8c-1bae-408b-adb3-36850963bef8
12,12,2,7,7,,7.0,16.0,daf87346-27b2-48f3-b793-9ef5497925d5
12,12,90,38,38,,38.0,33.0,2cc1cc66-421c-4532-ae24-e89c69ecbc7b
12,12,94,40,40,,40.0,17.0,8d4418bc-fdfe-4687-a6b1-5fc5758095ee
12,12,14,32,32,,32.0,17.0,b499cb2f-ab33-420a-bb1d-c0899e6bf291
12,12,44,44,44,,44.0,49.0,8a218734-015f-488e-b83a-ea45b2641034
12,12,46,35,35,,35.0,41.0,868b0c0d-136e-4c7b-a944-4740d4482c3b
12,12,26,22,22,,22.0,7.0,6b88476e-1524-43e5-a67d-6d1f01eaa93c
12,12,27,19,19,,19.0,46.0,8c198042-776c-4f54-a5a5-467037fda363
12,12,8,28,28,,28.0,13.0,9b885db9-4d7c-4e2f-8d5f-058f26186e17
12,12,1,19,19,,19.0,39.0,c68567e2-a467-44a3-842a-276f70436b05
12,12,3,34,34,,34.0,32.0,346af35b-4cb4-4827-91c1-2734687ae42f
12,12,32,17,17,,17.0,27.0,b02dc006-cff8-4551-9491-7b3e7f937e80
12,12,89,33,33,,33.0,26.0,2151ef5a-02ff-4848-997e-3ecb67603a15
12,12,53,39,39,,39.0,31.0,4630766e-d7f5-4ac9-8c16-e10b22aaa614
12,12,59,49,49,,49.0,37.0,92c7a759-7029-4e38-b21b-df72b91274ff
12,12,10,22,22,,22.0,33.0,23fa3df4-f97d-4050-9d89-a1117ef7a0e8
12,12,57,45,45,,45.0,34.0,3cded0d6-d18b-4000-8a4b-6bf03c7ab23f
12,12,92,17,17,,17.0,48.0,8291e7f5-c023-43a0-b26d-69e05682e054
12,12,87,31,31,,31.0,32.0,4733ba18-ea9b-4f80-9eae-788a8a2ed4de
12,12,62,26,26,,26.0,40.0,b2020f21-11af-4669-a704-5e7c9d69f935
12,12,5,30,30,,30.0,31.0,d1c70f8d-e4ea-4b37-aeaf-ecd3f427d88d
12,12,54,34,34,,34.0,21.0,9e42a025-85f8-4871-b6ac-c3a1662c313c
12,12,0,16,16,,16.0,28.0,92019625-15d4-421a-9c90-e028dec1843a
12,12,93,25,25,,25.0,26.0,ef22e0ab-315d-4378-8c4d-c13c510ac038
12,12,49,13,13,,13.0,26.0,a7d9c228-dcb5-45ff-898a-977ee7f35a66
12,12,19,20,20,,20.0,25.0,bff2dbc7-a526-41c5-8bc6-cb869b1228a0
12,12,63,27,27,,27.0,14.0,d54c867c-b098-41a3-bbbb-21b5143e8479
12,12,64,13,13,,13.0,10.0,f93c9db0-1da3-4a5d-8aab-0060da84daf2
12,12,58,5,5,,5.0,41.0,4e5ad9ec-52d5-42b0-bae0-5a8943976e08
12,12,52,44,44,,44.0,33.0,c9f4548e-9c35-4213-b3ac-bb0825c7d85a
12,12,56,7,7,,7.0,32.0,a7d87359-6a14-4f48-a3a5-b6d1a823d1be
12,12,78,33,33,,33.0,25.0,b5db708e-4887-4245-949e-b3eb59bcadf3
12,12,74,30,30,,30.0,43.0,6e4665df-f9ab-4d01-a505-2c8bf33f8a97
12,12,79,25,25,,25.0,23.0,7363e54f-161e-4de6-84e6-2b06aab4fc10
12,12,41,47,47,,47.0,20.0,947dc6b6-b3f2-4cf9-8a20-a90d3f47471b
12,12,25,36,36,,36.0,18.0,e6ac2f04-e4a2-45a7-9f3b-f277bb93c79c
12,12,28,20,20,,20.0,15.0,d9a56c31-6c8f-433e-81b7-384666891b3d
12,12,70,33,33,,33.0,33.0,fbdce82f-609e-4c6d-a44d-7ac01417c0bd
12,12,48,31,31,,31.0,21.0,af07dad6-da8c-4ac7-a910-9ab20101058a
12,12,69,10,10,,10.0,50.0,6b15c58e-5d74-456d-aa92-5251670dfd86
12,12,45,37,37,,37.0,16.0,afd41d6f-fb92-4922-9ff7-86438aaa8afd
12,12,38,22,22,,22.0,35.0,3d90c016-ec69-44ad-972b-b350ed410ba0
12,12,72,14,14,,14.0,32.0,852541a8-3d73-4f3c-bfe9-a86a41eb9801
12,12,75,35,35,,35.0,34.0,dd758c15-ea5f-4820-8918-e86576ea0cc2
12,12,4,19,19,,19.0,23.0,c011c702-75cc-4ce4-b94f-c4e323492d7b
12,12,29,14,14,,14.0,37.0,0970974a-591f-4712-8ef8-71f9291b81bd
12,12,84,26,26,,26.0,37.0,97be8a86-85b0-4212-9e29-93e4d0c21414
12,12,31,19,19,,19.0,45.0,60ea86e0-da08-4dd8-82eb-6d1ddf4d7c29
12,12,82,14,14,,14.0,51.0,3ffa6c44-4b23-48ee-b2bb-7b71ca806b82
12,12,15,45,45,,45.0,51.0,80d9c517-632c-4451-9ff3-9acfcb9c9e50
12,12,36,49,49,,49.0,47.0,8b9b25d8-66aa-426c-addd-49ed952cd374
12,12,11,24,24,,24.0,43.0,1a349613-87ee-435b-9eba-06f35bad910d
12,12,88,37,37,,37.0,51.0,33ba0209-fc15-4988-989b-25e9c88396c1
12,12,18,32,32,,32.0,41.0,41cbef7e-6b03-47be-be2d-a0248e3c3e79
12,12,24,45,45,,45.0,34.0,1ca3c5ff-a622-428f-b555-e4d884ebd782
12,12,91,27,27,,27.0,8.0,80e9743f-ebe8-40ed-992d-8c1431b59aea
12,12,12,38,38,,38.0,43.0,80acb340-7382-4c25-ae74-76eff867c654
12,12,95,26,26,,26.0,27.0,03869c87-5a57-4ac7-8c0b-fe2b232e9fa6
12,12,55,36,36,,36.0,48.0,19a092e7-f786-4de8-a8ab-698cb249b556
12,12,16,41,41,,41.0,51.0,37b51050-4b3a-4df6-8bc7-086589c6efe5
12,12,34,8,8,,8.0,51.0,94aa0028-2d90-4d39-ac69-7120028fe129
12,12,66,36,36,,36.0,51.0,d30ce0c8-50be-4e33-8581-c0831a461a7e
12,12,50,29,29,,29.0,40.0,1e2bb17e-b66a-41d5-8245-64da2ac1e81a
12,12,47,37,37,,37.0,35.0,dda414ee-9bf2-43eb-9c92-ebeb5c382c6e
12,12,86,37,37,,37.0,33.0,70bfbdf1-21e8-4ddb-9b66-64bfd86f0270
12,12,43,41,41,,41.0,25.0,cc8db60e-f63b-4a3b-9480-b18072afd323
12,12,37,25,25,,25.0,16.0,faffb04b-c36c-453e-bb21-b4f8f906d2c0
12,12,83,36,36,,36.0,24.0,f0a5fc2b-9ab2-4767-a53f-5760b86fe461
12,12,17,35,35,,35.0,51.0,19a64d66-ed1a-4cc1-9623-4ac28ea37751
12,12,76,46,46,,46.0,44.0,363cad0d-1ca6-405a-a644-b4c59fe91411
12,12,81,43,43,,43.0,18.0,636e6b70-52c1-4228-99f5-86d5f62722f6
12,12,13,49,49,,49.0,27.0,09c42c13-37a3-4796-a8bc-3b4e0f850f6a
12,12,71,13,13,,13.0,49.0,10b53bee-d6b6-48d3-9b3c-aad2e05d3ba3
12,12,21,10,10,,10.0,29.0,b2f4d4be-787f-448b-ac74-6d27ed7468e3
12,12,85,40,40,,40.0,17.0,a328002a-490c-486a-b68b-3a05334e6cbb
13,13,80,9,9,,9.0,20.0,57d0ee1b-a76e-4a34-bd7f-91ea6feb67bc
13,13,33,10,10,,10.0,49.0,7e799986-eb59-4f1a-b05d-4a587e0dbb60
13,13,20,46,46,,46.0,43.0,05402b1c-64ad-4fa9-83a5-b18bb6308053
13,13,9,8,8,,8.0,19.0,dae6339b-58cc-453c-98b3-36dda9c1e29c
13,13,35,16,16,,16.0,13.0,0a87ffed-58ae-4860-9b5c-841727dc0cb2
13,13,22,36,36,,36.0,37.0,57fef91d-56cb-4e61-9cd3-e936e6e89d6b
13,13,73,44,44,,44.0,51.0,033c2f8d-984c-476c-a9ef-01175a6f96b6
13,13,65,22,22,,22.0,27.0,daa02ece-08e5-42e9-809f-5e2d07a87ecc
13,13,30,28,28,,28.0,51.0,b4976d00-afd9-4fad-a94c-8e604e8a25ee
13,13,51,13,13,,13.0,35.0,9c8a1749-8f4e-46c6-a606-263481d29e2e
13,13,68,10,10,,10.0,38.0,a6591fa9-85f8-405f-b155-b1d503900fbb
13,13,77,16,16,,16.0,41.0,c073049b-7a60-4c24-893b-ef142a2cbc33
13,13,7,27,27,,27.0,49.0,b035c8ee-a170-45a5-8657-ebc8aae51c57
13,13,67,44,44,,44.0,51.0,f11f2da0-e413-40ce-a6ca-5bcb6c854111
13,13,40,22,22,,22.0,7.0,241c9f6f-07ba-4946-95c4-2d72740f7195
13,13,60,10,10,,10.0,41.0,d8995e28-01d5-4f8c-b97b-59d2395129df
13,13,39,29,29,,29.0,41.0,ac8091eb-db5e-4902-b1ae-2b535929a9d8
13,13,6,33,33,,33.0,43.0,c5b9a317-bd9e-4172-bfb4-b403ee49c241
13,13,61,36,36,,36.0,4.0,4ca29a87-ae27-4a35-a490-aa8ab1656338
13,13,23,32,32,,32.0,51.0,8d903cd6-1ee7-43b9-a7cd-20f4ec74c6eb
13,13,42,19,19,,19.0,51.0,4d331d8c-1bae-408b-adb3-36850963bef8
13,13,2,7,7,,7.0,17.0,daf87346-27b2-48f3-b793-9ef5497925d5
13,13,90,38,38,,38.0,33.0,2cc1cc66-421c-4532-ae24-e89c69ecbc7b
13,13,94,40,40,,40.0,17.0,8d4418bc-fdfe-4687-a6b1-5fc5758095ee
13,13,14,32,32,,32.0,17.0,b499cb2f-ab33-420a-bb1d-c0899e6bf291
13,13,44,45,45,,45.0,49.0,8a218734-015f-488e-b83a-ea45b2641034
13,13,46,35,35,,35.0,42.0,868b0c0d-136e-4c7b-a944-4740d4482c3b
13,13,26,21,21,,21.0,6.0,6b88476e-1524-43e5-a67d-6d1f01eaa93c
13,13,27,19,19,,19.0,47.0,8c198042-776c-4f54-a5a5-467037fda363
13,13,8,28,28,,28.0,14.0,9b885db9-4d7c-4e2f-8d5f-058f26186e17
13,13,1,19,19,,19.0,40.0,c68567e2-a467-44a3-842a-276f70436b05
13,13,3,34,34,,34.0,33.0,346af35b-4cb4-4827-91c1-2734687ae42f
13,13,32,17,17,,17.0,28.0,b02dc006-cff8-4551-9491-7b3e7f937e80
13,13,89,33,33,,33.0,26.0,2151ef5a-02ff-4848-997e-3ecb67603a15
13,13,53,39,39,,39.0,32.0,4630766e-d7f5-4ac9-8c16-e10b22aaa614
13,13,59,49,49,,49.0,38.0,92c7a759-7029-4e38-b21b-df72b91274ff
13,13,10,22,22,,22.0,34.0,23fa3df4-f97d-4050-9d89-a1117ef7a0e8
13,13,57,45,45,,45.0,35.0,3cded0d6-d18b-4000-8a4b-6bf03c7ab23f
13,13,92,17,17,,17.0,49.0,8291e7f5-c023-43a0-b26d-69e05682e054
13,13,87,31,31,,31.0,33.0,4733ba18-ea9b-4f80-9eae-788a8a2ed4de
13,13,62,26,26,,26.0,41.0,b2020f21-11af-4669-a704-5e7c9d69f935
13,13,5,30,30,,30.0,32.0,d1c70f8d-e4ea-4b37-aeaf-ecd3f427d88d
13,13,54,34,34,,34.0,22.0,9e42a025-85f8-4871-b6ac-c3a1662c313c
13,13,0,16,16,,16.0,29.0,92019625-15d4-421a-9c90-e028dec1843a
13,13,93,25,25,,25.0,27.0,ef22e0ab-315d-4378-8c4d-c13c510ac038
13,13,49,13,13,,13.0,27.0,a7d9c228-dcb5-45ff-898a-977ee7f35a66
13,13,19,20,20,,20.0,26.0,bff2dbc7-a526-41c5-8bc6-cb869b1228a0
13,13,63,27,27,,27.0,14.0,d54c867c-b098-41a3-bbbb-21b5143e8479
13,13,64,13,13,,13.0,11.0,f93c9db0-1da3-4a5d-8aab-0060da84daf2
13,13,58,5,5,,5.0,41.0,4e5ad9ec-52d5-42b0-bae0-5a8943976e08
13,13,52,44,44,,44.0,33.0,c9f4548e-9c35-4213-b3ac-bb0825c7d85a
13,13,56,7,7,,7.0,33.0,a7d87359-6a14-4f48-a3a5-b6d1a823d1be
13,13,78,33,33,,33.0,25.0,b5db708e-4887-4245-949e-b3eb59bcadf3
13,13,74,30,30,,30.0,44.0,6e4665df-f9ab-4d01-a505-2c8bf33f8a97
13,13,79,25,25,,25.0,24.0,7363e54f-161e-4de6-84e6-2b06aab4fc10
13,13,41,47,47,,47.0,21.0,947dc6b6-b3f2-4cf9-8a20-a90d3f47471b
13,13,25,36,36,,36.0,19.0,e6ac2f04-e4a2-45a7-9f3b-f277bb93c79c
13,13,28,20,20,,20.0,16.0,d9a56c31-6c8f-433e-81b7-384666891b3d
13,13,70,33,33,,33.0,34.0,fbdce82f-609e-4c6d-a44d-7ac01417c0bd
13,13,48,32,32,,32.0,21.0,af07dad6-da8c-4ac7-a910-9ab20101058a
13,13,69,10,10,,10.0,51.0,6b15c58e-5d74-456d-aa92-5251670dfd86
13,13,45,37,37,,37.0,16.0,afd41d6f-fb92-4922-9ff7-86438aaa8afd
13,13,38,23,23,,23.0,35.0,3d90c016-ec69-44ad-972b-b350ed410ba0
13,13,72,14,14,,14.0,33.0,852541a8-3d73-4f3c-bfe9-a86a41eb9801
13,13,75,35,35,,35.0,34.0,dd758c15-ea5f-4820-8918-e86576ea0cc2
13,13,4,19,19,,19.0,24.0,c011c702-75cc-4ce4-b94f-c4e323492d7b
