30,82,0,66,44,62,0,10,22,30,29,77,131,20,13,71,18,75,150,150,58,69,0,33,114,90,0,39,0,150,54,2,3,92,101,0,42,18,75,30,150,21,48,14,0,7,40,43,
34,86,70,29,0,12,57,101,62,5,48,33,47,150,150,150,121,16,0,46,150,150,2,17,30,86,35,55,70,33,109,49,1,32,7,36,29,22,56,8,26,78,68,68,150,26,30,41,
50,0,18,53,35,89,0,50,0,150,23,150,13,41,32,0,0,68,34,40,28,6,5,81,0,34,16,27,44,53,0,20,87,126,34,0,10,74,54,25,31,48,4,0,78,72,150,0,
150,11,0,150,35,54,45,24,63,0,133,38,18,150,40,9,2,61,17,14,57,57,30,23,0,150,40,42,6,56,58,19,79,28,0,47,51,0,150,7,23,127,42,0,0,0,38,25,
0,150,28,69,46,33,150,47,74,16,0,0,41,29,54,40,99,21,0,134,27,150,8,31,0,57,13,29,46,69,70,0,54,27,150,150,66,0,102,1,30,21,47,4,42,76,0,11,
123,75,37,17,150,76,13,41,44,33,150,0,55,0,0,10,129,31,0,0,0,27,35,150,65,36,37,43,150,38,3,28,130,150,121,0,58,18,62,26,0,150,5,110,0,150,33,7,
44,150,0,67,16,0,52,60,54,11,70,112,150,68,25,39,52,44,78,19,13,2,39,0,61,19,35,36,0,150,16,11,150,52,38,70,46,27,150,77,72,34,150,0,33,53,150,33,
0,119,0,33,87,90,39,0,67,78,22,19,0,42,77,150,42,150,56,80,39,3,0,59,88,94,51,14,59,28,20,62,150,0,150,24,31,102,44,39,22,30,83,50,35,14,39,0,
56,0,117,26,0,0,34,39,46,17,69,150,36,150,22,33,24,5,54,0,17,53,40,56,54,150,54,68,53,23,19,63,1,20,7,75,41,150,0,35,150,15,0,58,84,37,150,52,
119,150,69,6,24,73,38,33,0,25,53,19,41,58,40,32,0,0,39,16,150,43,150,0,10,115,27,35,30,32,150,4,28,52,0,53,17,61,58,40,52,62,67,0,3,42,21,6,
70,27,68,68,24,29,0,66,42,47,40,32,0,51,73,150,0,19,63,0,40,0,83,2,12,17,150,104,86,34,45,0,0,0,53,30,18,29,27,20,15,113,150,0,0,150,0,27,
0,88,20,63,46,0,12,12,90,150,54,21,150,42,150,22,70,117,38,57,37,28,36,104,58,150,68,16,50,150,30,0,50,150,39,150,0,69,50,17,37,0,47,27,62,5,82,72,
30,14,58,150,89,150,150,30,39,84,23,29,26,0,121,150,0,51,33,36,76,5,8,150,15,31,84,0,20,71,64,68,50,38,0,10,48,0,51,30,49,4,102,112,21,90,150,0,
0,150,62,150,33,92,38,0,64,17,0,60,17,17,35,15,0,62,150,18,27,0,14,47,81,150,71,0,0,34,54,150,66,85,40,70,106,150,9,35,42,0,27,13,59,25,74,0,
84,42,57,137,26,30,14,150,150,1,42,150,83,150,150,90,4,0,18,10,0,24,66,45,9,150,42,150,36,28,48,0,41,43,51,119,0,48,155,20,13,55,150,0,18,35,50,49,
12,50,16,26,25,64,150,0,12,30,0,150,34,150,2,150,4,37,63,0,42,0,85,25,37,0,0,150,129,33,65,31,35,7,37,62,9,97,45,0,30,0,0,98,69,4,150,69,
66,0,43,32,0,0,44,150,150,49,150,19,150,28,0,0,150,59,42,11,33,0,51,0,29,23,0,45,48,0,31,150,52,32,0,51,59,19,0,150,30,66,18,42,61,0,76,44,
150,125,36,66,0,150,150,150,32,30,31,31,47,0,24,0,104,53,150,126,28,58,51,14,25,13,150,150,34,38,150,19,0,11,80,0,41,0,45,0,47,150,64,18,38,0,86,150,
150,88,29,57,0,150,150,0,22,0,58,60,31,97,0,25,150,108,32,81,150,89,0,48,77,45,35,29,34,63,14,32,19,150,150,18,64,37,61,150,53,28,150,150,98,30,45,150,
15,0,47,14,22,21,150,78,150,49,150,42,30,87,22,150,150,31,4,30,12,150,53,35,67,0,150,119,87,83,88,36,150,48,150,90,54,26,25,80,150,10,150,150,0,150,33,33,
40,0,150,16,99,150,0,0,12,150,5,39,37,0,57,29,5,150,0,150,11,17,81,150,20,0,0,150,16,49,150,47,150,35,150,150,0,62,6,9,0,21,24,0,25,53,10,47,
72,9,52,0,20,0,150,150,150,48,69,53,48,150,11,44,0,0,37,150,49,17,95,24,18,25,20,18,42,29,32,0,36,150,24,14,26,26,75,21,86,0,36,0,150,150,31,14,
0,124,7,150,150,150,34,1,0,37,42,107,150,150,20,150,21,26,20,81,27,150,0,42,0,0,0,51,0,58,150,16,97,150,25,18,39,150,0,25,21,28,0,85,150,150,150,150,
8,45,51,150,0,42,150,27,150,37,61,10,0,77,17,0,0,150,150,150,0,150,5,8,15,30,35,150,28,0,0,0,8,13,0,32,150,62,40,45,0,18,88,43,150,150,34,0,
21,18,39,53,29,0,0,150,150,38,150,62,56,0,0,38,49,51,11,10,150,0,150,50,25,48,150,18,150,2,15,150,25,150,47,12,150,0,84,150,12,36,150,57,28,28,150,21,
46,0,81,18,95,0,60,18,18,150,150,123,0,150,150,150,150,5,3,150,14,54,150,0,150,35,30,17,26,0,150,20,23,23,17,89,150,150,17,150,68,0,0,112,150,0,26,31,
41,18,68,33,0,87,150,150,40,0,39,26,46,0,0,150,0,119,41,35,150,53,50,14,150,150,150,95,27,150,32,150,39,64,7,32,58,0,0,37,70,53,90,150,2,150,0,13,
150,15,37,75,150,1,13,0,64,0,54,22,56,66,80,64,25,63,16,58,150,34,150,0,0,42,150,150,41,36,150,0,0,42,83,150,42,48,21,18,15,0,150,0,150,150,125,150,
60,22,67,0,67,0,0,29,62,150,29,150,63,150,0,47,150,150,50,8,39,150,0,150,41,23,150,11,29,150,27,0,150,0,104,53,75,104,17,16,0,65,53,37,0,4,150,0,
14,150,47,150,34,0,112,150,0,46,29,81,58,25,0,22,21,47,150,33,6,61,29,12,0,18,29,20,83,150,150,51,47,125,24,83,51,150,22,18,31,84,0,5,83,1,0,44,
150,17,68,150,150,0,25,97,43,27,58,0,0,150,40,96,57,52,53,43,14,58,0,0,150,42,0,22,150,27,16,0,7,150,60,18,43,150,14,87,36,7,0,5,70,43,150,150,
150,28,14,89,50,150,8,4,70,40,78,150,0,33,102,30,27,0,150,39,28,83,150,150,22,150,0,150,35,47,19,53,83,150,63,65,3,0,150,107,0,150,0,112,19,33,150,21,
44,104,34,76,0,0,48,71,23,46,150,36,150,46,47,0,0,97,104,40,47,6,130,33,16,23,0,35,0,11,22,150,0,5,24,20,45,150,11,9,150,0,39,69,0,0,4,20,
0,52,89,8,0,60,10,27,150,89,0,103,4,40,13,0,30,47,0,0,10,20,0,150,32,96,150,19,27,48,47,150,89,0,49,150,150,150,51,39,8,150,26,67,150,150,27,150,
0,150,150,26,36,31,0,150,98,61,19,36,5,45,150,85,7,20,4,150,68,77,0,0,0,70,83,103,14,0,0,9,20,0,150,87,42,0,21,13,75,91,21,104,0,150,0,150,
0,6,8,80,150,150,0,33,107,0,49,58,75,53,69,20,38,14,21,0,150,8,31,23,33,49,150,48,36,0,34,3,33,45,60,2,10,71,55,0,12,27,0,150,0,19,17,15,
150,150,41,12,150,150,150,0,150,150,150,150,0,150,17,21,61,59,35,150,6,25,0,48,0,62,150,0,48,27,150,47,150,33,54,14,0,0,35,150,44,0,150,150,67,150,0,72,
20,26,0,48,52,54,150,21,23,72,9,150,70,0,150,150,150,35,0,42,32,21,150,37,0,150,79,150,20,19,3,76,0,150,18,33,31,150,0,0,71,11,150,12,10,150,33,23,
150,43,96,44,97,32,0,0,21,37,0,4,40,41,59,0,33,0,150,15,63,71,42,150,34,0,63,104,37,60,12,49,150,0,81,150,0,19,39,141,40,23,14,139,41,22,150,43,
66,49,150,150,131,32,7,3,49,2,150,40,150,0,150,0,150,150,83,0,57,3,0,51,16,13,83,0,18,63,29,0,0,0,48,72,0,25,44,0,15,61,26,0,0,59,23,24,
0,150,20,73,27,36,13,46,2,28,31,0,0,31,53,150,11,62,54,25,0,89,21,40,32,51,28,14,49,35,0,150,19,125,36,0,23,85,53,150,150,0,150,28,51,33,32,62,
0,150,35,129,0,7,17,94,16,48,29,14,0,68,150,0,150,6,0,26,0,0,79,29,40,97,0,37,20,0,69,31,41,0,55,150,57,15,150,29,51,0,21,44,91,0,39,0,
150,150,22,0,41,51,150,83,15,97,0,150,29,0,0,150,102,20,14,68,73,22,0,40,0,69,68,72,35,57,137,33,31,150,150,150,56,34,136,6,53,74,150,41,35,32,24,0,
150,73,20,60,78,20,150,90,22,0,69,21,58,150,34,6,45,37,150,0,17,91,150,64,62,15,48,150,0,150,37,0,13,25,13,61,9,25,0,0,150,150,150,34,10,150,43,150,
125,150,150,30,150,82,25,91,28,28,150,17,48,32,85,107,0,32,93,13,28,0,14,0,20,43,14,102,104,2,25,144,0,83,19,48,150,0,150,0,76,28,13,18,150,51,17,56,
35,12,1,0,150,0,104,150,42,150,37,32,12,9,0,23,54,56,42,70,13,63,35,57,26,0,150,0,34,70,42,94,0,37,150,42,0,32,150,0,28,68,46,27,38,37,67,150,
15,89,97,150,0,45,0,150,18,0,33,35,13,150,5,28,0,64,0,27,67,124,25,0,73,104,68,150,120,27,28,26,0,46,96,150,0,0,73,150,150,89,21,77,80,35,150,139,
150,42,11,51,57,8,31,150,150,16,0,150,6,65,21,104,150,0,67,0,0,77,13,13,0,36,25,4,15,150,0,14,0,0,48,26,73,27,21,18,0,37,41,47,0,61,73,76,
126,27,55,2,22,150,33,24,41,16,150,44,15,91,0,21,45,32,39,59,21,155,21,71,20,49,0,0,87,11,11,150,41,150,43,47,0,49,41,36,35,150,7,0,8,14,59,117,
0,21,58,29,150,0,3,150,118,0,34,63,50,14,44,16,0,13,0,32,33,40,56,20,122,58,96,150,23,43,0,150,42,24,92,0,21,14,83,43,0,51,38,29,150,77,8,50,
4,150,150,0,48,32,150,7,7,59,0,0,0,63,150,129,0,150,70,20,7,0,48,54,69,41,24,53,43,11,139,48,41,18,62,121,0,19,43,150,22,35,15,57,35,34,33,83,
83,78,38,100,74,0,57,12,35,30,50,30,2,13,88,29,150,51,14,38,13,0,22,86,36,22,25,33,150,16,29,102,21,30,32,39,0,17,0,8,0,73,0,34,45,149,0,0,
9,0,0,34,0,28,61,4,78,18,16,48,2,17,0,0,34,74,25,55,43,89,0,52,19,48,85,28,66,34,0,34,70,10,0,31,14,0,98,8,12,0,19,0,27,59,0,0,
55,38,37,81,18,32,21,17,27,28,150,46,101,27,0,60,73,57,0,9,0,13,30,29,20,0,91,83,84,43,34,150,8,119,0,74,150,0,57,61,0,23,14,0,9,53,1,42,
78,12,41,61,20,21,8,5,0,35,24,150,81,43,0,47,0,0,0,29,5,38,0,95,62,0,37,18,71,51,6,0,60,64,0,37,107,52,4,37,21,0,17,17,18,73,10,104,
13,89,11,29,49,97,22,17,28,25,27,29,93,10,51,0,33,28,150,50,34,0,29,16,150,20,0,19,13,78,11,18,11,7,66,3,24,15,68,110,55,0,38,56,0,38,48,64,
35,0,95,74,112,28,14,10,6,47,32,127,9,0,5,41,150,18,17,73,39,24,85,26,0,150,58,0,51,150,86,17,39,76,44,48,38,72,49,107,0,10,150,23,37,0,150,0,
54,0,0,3,18,0,36,92,33,49,97,0,15,0,48,40,14,23,73,38,0,15,43,0,58,8,0,0,42,31,8,119,29,0,5,37,82,47,0,0,52,9,150,0,0,64,1,0,
150,0,0,33,36,11,49,88,18,72,150,0,7,13,47,50,36,29,37,36,63,27,23,67,0,62,36,14,15,22,0,41,9,60,0,150,97,22,80,81,65,82,28,12,17,12,6,0,
47,43,14,61,11,150,63,0,16,42,74,70,6,2,22,0,54,67,0,0,59,150,47,27,0,7,45,49,26,0,63,71,0,37,0,32,30,8,0,150,27,53,122,150,18,13,12,38,
53,50,118,78,1,27,39,9,65,81,150,16,35,78,69,30,59,80,150,86,20,46,27,0,0,71,32,37,14,150,81,0,0,13,0,16,22,60,17,29,97,8,74,62,7,31,0,41,
150,49,32,37,27,0,150,43,25,23,102,15,86,16,33,0,0,16,18,85,0,84,57,102,41,4,104,28,75,38,0,70,47,33,0,0,0,7,0,11,42,106,41,80,8,75,39,117,
18,63,36,0,20,0,150,14,79,11,0,0,123,18,150,169,0,76,49,41,0,150,35,37,125,36,0,72,41,56,35,0,56,28,60,3,124,63,74,0,10,30,11,14,150,21,46,0,
28,33,150,89,54,0,53,1,50,24,4,4,40,53,14,29,48,0,14,104,20,0,0,53,20,47,56,150,25,6,40,93,82,17,0,82,150,30,45,98,67,21,50,26,150,14,0,150,
105,0,0,88,0,48,0,123,44,19,61,95,35,47,24,19,0,3,0,45,150,140,76,0,0,78,0,128,29,1,0,38,150,32,0,14,150,65,150,0,150,25,16,150,0,70,23,49,
12,66,40,0,53,7,41,0,89,16,42,22,53,56,131,28,150,3,0,41,84,32,150,150,104,117,31,46,150,5,125,150,99,47,150,33,37,150,0,0,71,0,63,33,35,150,150,0,
150,26,37,37,44,0,13,64,63,52,97,0,53,127,0,30,47,0,150,150,29,78,2,54,62,7,19,24,85,29,21,57,0,56,0,21,0,150,66,7,13,30,13,0,41,71,48,16,
42,21,36,5,23,13,0,11,53,4,17,96,35,150,51,16,55,30,0,150,44,0,150,45,0,15,0,24,62,61,21,0,0,0,0,0,150,124,150,84,9,40,0,22,7,44,21,34,
35,150,41,35,82,58,123,38,41,150,16,150,0,75,20,0,16,0,7,0,0,23,4,31,0,49,57,83,21,0,1,150,0,111,0,4,61,0,64,82,10,0,0,150,9,7,96,0,
150,104,0,0,0,30,60,54,150,0,50,0,5,0,0,0,31,150,80,129,46,70,22,16,74,101,0,0,38,24,0,1,0,101,0,114,12,0,0,57,150,0,33,62,57,46,36,0,
66,0,19,7,55,0,24,43,0,77,44,55,78,130,22,65,16,47,150,0,0,75,2,0,46,47,0,144,45,0,18,40,37,1,0,40,15,24,46,23,96,46,62,0,70,17,87,150,
30,55,40,50,16,14,30,17,71,28,0,6,38,31,29,11,73,6,4,18,15,0,0,66,33,33,78,66,0,21,62,0,3,71,0,24,14,62,28,9,110,0,34,52,0,49,34,38,
0,103,8,10,17,0,13,35,38,20,40,5,101,80,49,16,38,30,33,23,39,0,13,0,16,31,51,54,26,0,150,83,69,150,107,17,0,0,0,36,103,29,31,0,25,52,14,0,
0,150,56,74,69,101,28,0,22,47,52,25,67,64,0,85,0,59,2,34,150,37,51,150,29,67,88,0,0,23,119,4,150,0,28,20,0,0,50,11,0,58,67,0,7,30,12,63,
41,19,66,22,44,63,0,27,12,0,0,0,88,150,21,23,85,0,0,30,24,0,74,14,30,12,15,72,31,0,23,80,42,3,58,59,55,0,36,56,0,10,21,0,65,21,26,0,
0,0,26,150,150,0,15,11,81,17,31,86,34,14,63,0,150,32,25,21,40,20,28,77,14,21,11,0,9,68,13,0,1,0,17,10,150,55,54,65,159,24,0,0,50,21,11,63,
150,149,53,30,0,47,105,32,0,54,0,71,11,46,105,57,0,15,79,0,29,59,5,76,11,19,125,71,75,32,74,31,0,150,81,150,30,63,99,6,16,49,150,71,4,42,72,0,
150,150,28,82,150,0,0,56,143,8,15,48,0,37,0,56,61,150,131,150,59,0,42,21,6,20,13,40,0,150,107,0,150,66,39,0,45,150,58,78,17,0,15,4,109,30,21,32,
25,150,4,0,150,12,25,18,53,65,59,163,53,150,0,0,69,41,63,21,26,0,9,2,0,40,150,40,150,18,0,19,0,150,53,1,0,107,35,53,25,0,0,41,2,1,83,64,
117,19,51,37,0,2,19,0,25,35,0,0,0,126,38,0,0,28,74,39,0,21,36,0,70,17,51,30,50,17,7,0,3,0,0,13,125,0,11,0,0,29,54,39,66,22,63,95,
77,80,32,4,0,48,45,7,0,13,37,0,19,0,39,51,71,44,18,66,100,9,22,33,16,0,24,21,1,0,26,66,150,15,150,3,17,20,44,22,19,28,0,16,29,83,3,4,
45,126,74,77,63,0,48,16,46,98,0,89,37,61,19,86,66,59,35,8,60,6,82,20,121,77,124,0,23,72,0,81,34,65,9,0,150,7,8,0,150,33,77,29,3,45,62,42,
150,150,12,44,50,54,150,58,150,7,150,150,48,150,21,150,150,0,150,61,17,150,0,150,150,150,83,150,150,0,0,150,100,13,42,75,59,150,40,53,19,150,150,17,150,15,74,150,
40,46,150,150,32,150,19,111,150,0,150,0,150,0,150,18,50,0,54,38,150,0,9,68,150,150,8,63,150,39,19,34,38,28,0,14,150,0,150,56,150,15,7,73,105,6,82,150,
150,36,43,150,150,54,149,0,40,39,95,33,150,15,150,119,0,70,85,150,36,150,150,16,20,28,0,0,1,150,72,0,17,15,32,150,14,48,6,108,0,51,81,150,102,0,150,28,
150,17,150,14,56,33,18,150,56,48,10,37,60,27,25,48,28,0,34,100,0,150,150,70,80,74,37,59,7,46,31,68,41,150,150,150,10,150,150,18,0,26,104,13,45,150,18,15,
150,55,23,0,150,150,19,43,150,41,40,35,0,59,8,90,73,150,11,48,41,46,53,41,20,8,54,150,0,32,150,101,38,37,44,68,9,24,12,62,150,43,20,46,150,48,150,0,
150,150,43,150,150,0,150,50,155,85,19,150,150,0,31,150,12,16,150,39,0,150,150,0,35,18,150,16,74,37,0,88,8,144,0,150,18,48,150,150,150,150,80,38,150,29,48,0,
27,150,43,58,38,41,62,150,41,0,96,70,38,65,150,150,24,24,0,69,48,150,150,150,150,22,61,150,150,128,36,30,150,144,0,82,0,49,39,0,6,150,0,49,25,150,117,50,
56,0,85,28,150,150,0,12,150,6,34,0,7,18,73,66,150,6,3,56,52,150,40,18,59,69,1,35,150,150,103,150,17,150,150,0,0,150,150,150,150,2,25,0,6,4,8,97,
2,150,8,0,150,150,69,0,0,0,0,25,29,150,11,0,150,17,32,70,74,0,92,150,22,58,150,43,150,54,17,0,9,0,37,0,13,103,18,150,19,150,22,150,0,1,150,150,
90,11,46,98,78,23,18,90,88,34,150,0,34,150,38,150,0,27,69,36,5,150,52,0,12,54,38,150,150,97,22,11,22,150,150,0,8,74,30,17,42,13,150,150,37,29,150,150,
0,18,0,84,48,17,56,150,86,20,0,57,0,21,0,150,40,0,0,33,104,0,0,150,110,77,35,100,17,150,0,8,150,150,12,150,0,150,48,58,8,73,51,76,0,3,150,36,
18,76,3,41,44,23,57,0,0,150,75,0,0,19,150,118,107,26,51,50,150,0,40,150,9,150,0,8,150,115,46,19,38,0,150,0,13,0,17,70,150,150,0,0,0,62,17,79,
0,150,44,41,47,11,0,16,5,127,51,38,19,150,13,20,150,51,29,33,28,9,48,0,105,150,12,0,33,0,132,150,24,150,45,8,41,150,5,100,16,0,85,66,0,64,46,150,
80,0,0,48,8,1,28,0,36,76,1,121,5,7,12,35,0,91,7,10,51,18,0,97,35,27,21,0,150,12,7,150,42,30,65,3,17,81,0,35,150,104,77,0,150,150,11,0,
33,0,49,29,0,17,42,0,102,150,32,37,0,150,52,31,151,47,150,45,150,78,4,0,7,32,150,125,45,2,69,150,83,150,0,90,13,0,0,109,8,150,150,36,9,0,0,0,
22,97,33,10,13,15,150,0,150,29,24,97,0,8,26,150,32,39,150,22,28,0,0,150,150,68,22,0,0,8,20,0,0,41,150,44,122,34,7,29,150,49,0,0,150,0,2,0,
150,7,0,25,24,42,16,0,70,0,12,0,0,3,77,81,61,8,36,3,150,0,150,2,88,150,54,52,150,0,119,81,28,15,150,150,0,36,0,28,0,23,85,10,150,150,0,0,
16,38,87,5,43,33,0,74,31,51,0,57,153,4,17,22,37,68,0,8,0,23,19,9,0,22,71,49,63,32,2,150,47,13,150,55,82,150,150,150,34,58,97,150,0,0,52,85,
84,26,130,1,67,27,0,150,49,25,66,150,16,31,42,2,51,104,62,150,42,97,81,65,12,150,0,17,5,70,98,150,72,48,0,29,100,150,0,16,64,82,56,32,5,3,19,15,
7,5,150,10,0,102,57,39,84,150,22,0,20,150,0,150,32,36,64,81,0,48,18,0,0,32,102,0,33,56,150,21,23,37,48,18,74,28,72,0,150,21,71,115,58,34,49,5,
68,29,9,0,16,4,150,97,104,3,33,55,93,79,67,150,23,28,32,150,104,4,27,150,33,0,0,70,12,20,0,0,150,51,52,27,39,0,39,6,26,0,150,79,55,53,33,19,
150,0,30,53,0,65,61,0,150,132,150,14,12,0,71,41,39,13,0,33,9,0,150,0,29,43,45,15,150,7,69,59,39,0,0,28,19,23,19,150,82,81,150,131,27,11,0,64,
0,57,6,73,80,0,55,95,43,0,17,31,150,43,0,31,32,60,25,0,58,150,150,56,35,18,52,42,59,84,22,55,59,150,65,0,43,48,150,59,23,7,23,125,150,11,15,14,
6,150,28,150,23,0,0,49,16,72,8,40,5,20,0,21,28,81,150,34,10,25,64,150,61,63,39,46,150,17,46,69,81,12,15,150,11,18,17,150,62,41,137,0,13,17,167,150,
20,20,150,37,29,21,54,150,112,17,150,39,72,150,35,27,29,84,150,60,150,59,8,20,45,22,19,1,64,110,86,16,18,0,84,150,73,150,9,106,150,93,55,150,0,27,64,32,
0,10,66,64,113,17,91,3,10,70,150,98,5,0,0,13,97,11,50,0,34,78,144,1,30,63,0,22,21,66,48,150,0,88,150,3,79,19,15,31,15,35,15,150,150,0,44,21,
43,64,23,0,150,23,0,33,30,150,31,39,63,10,18,64,9,8,107,75,52,0,13,0,144,0,150,24,78,48,70,25,46,31,126,150,150,0,4,150,0,22,150,1,23,150,0,48,
0,0,25,81,9,39,11,150,76,150,150,22,10,0,81,42,4,0,96,30,150,38,0,58,0,45,15,150,150,98,150,150,22,95,50,0,11,150,13,0,0,150,24,26,26,82,150,50,
64,0,0,66,40,19,34,150,49,97,2,0,73,11,12,17,34,38,0,150,150,56,0,97,0,150,150,137,0,0,9,150,0,45,66,22,29,150,30,8,10,17,49,150,150,150,37,26,
2,15,56,150,16,9,12,150,150,29,150,11,150,150,150,27,150,3,21,0,40,27,37,28,33,49,13,150,2,0,0,150,52,12,56,67,5,150,0,24,47,0,73,25,57,37,75,150,
15,28,125,150,15,42,25,0,27,109,48,150,58,0,150,84,32,4,10,40,12,0,80,39,72,150,0,6,18,150,27,27,34,12,22,23,0,150,150,0,41,1,150,150,4,13,51,150,
150,150,18,0,150,150,16,150,86,11,0,150,30,69,150,150,0,27,0,20,19,119,27,40,16,150,79,150,39,150,8,0,0,32,4,24,43,150,150,0,150,38,1,18,150,34,150,150,
150,132,41,150,31,16,150,60,32,150,150,0,27,19,56,150,150,6,150,0,0,150,61,150,150,0,150,47,22,30,150,0,0,41,27,87,66,45,30,38,29,0,47,0,26,30,150,53,
12,150,150,31,61,150,150,79,150,150,150,23,150,0,0,41,150,150,150,49,27,150,150,3,150,0,55,52,33,0,17,0,69,32,150,22,28,0,30,150,150,12,25,150,12,150,13,8,
2,30,150,48,62,30,150,20,150,150,0,150,0,78,150,150,1,150,150,69,28,36,27,70,19,0,22,150,104,41,0,36,150,48,13,150,150,150,0,28,89,31,150,20,4,23,58,150,
0,0,27,150,83,19,33,34,150,0,20,69,11,150,150,150,150,150,6,150,150,44,0,0,43,68,150,150,11,74,45,0,16,39,150,150,25,150,150,150,22,150,150,0,72,65,13,63,
28,39,150,33,150,8,150,42,150,4,150,44,0,17,150,150,48,0,0,42,150,150,34,0,11,40,0,3,36,52,66,79,29,62,4,150,0,150,32,150,43,38,36,0,150,30,48,39,
0,42,3,20,34,150,61,7,150,11,0,0,1,150,0,46,24,150,52,150,22,11,150,0,0,0,7,150,150,39,72,44,150,16,35,150,150,0,150,122,150,107,22,13,150,115,150,15,
114,22,0,26,150,150,150,150,32,0,150,150,34,41,32,150,35,10,150,150,150,0,150,150,18,7,121,32,0,14,150,0,49,56,35,150,37,25,45,0,51,32,0,11,139,0,0,144,
38,30,0,50,31,150,53,33,150,70,19,50,11,30,6,150,33,0,0,150,43,15,150,11,150,150,87,9,42,54,68,17,74,45,106,4,44,46,45,14,25,28,150,39,21,15,24,150,
35,0,40,0,39,28,150,32,53,43,31,28,150,22,35,27,32,150,3,150,12,35,46,70,0,0,150,36,53,37,50,150,41,10,23,150,10,0,150,64,26,31,0,0,45,105,12,150,
30,150,0,0,44,150,24,150,150,150,150,43,150,150,150,43,150,0,18,0,37,0,0,60,0,150,150,23,0,0,23,7,150,150,150,150,150,26,23,150,49,150,150,0,24,150,34,55,
30,150,150,28,42,150,7,150,28,150,30,150,44,88,41,111,13,34,3,150,25,21,82,0,150,22,150,70,35,10,9,11,0,150,68,28,150,24,2,0,1,37,33,150,0,104,103,97,
150,150,0,18,150,56,0,27,53,26,60,0,28,67,69,40,60,48,13,97,0,150,64,150,0,150,26,11,150,21,64,150,150,150,0,13,3,108,12,150,150,33,69,4,150,0,18,150,
20,37,150,29,0,9,11,150,89,12,0,20,5,0,28,0,0,34,4,150,0,8,150,150,150,150,16,36,9,13,42,29,13,0,150,22,83,57,25,150,30,150,0,32,86,150,42,3,
58,0,20,20,34,32,4,35,0,150,150,38,4,54,150,81,52,11,7,24,107,37,7,150,28,59,0,35,107,84,0,23,92,28,31,34,25,0,0,21,0,22,35,0,37,0,89,150,
150,34,150,33,0,14,150,0,150,150,42,0,0,42,19,0,150,29,46,150,0,150,23,47,150,150,0,150,58,150,42,29,0,0,27,31,150,95,106,69,17,150,16,150,119,150,69,150,
150,0,20,150,34,41,14,55,150,150,150,150,150,27,0,1,76,2,99,0,15,0,150,6,11,16,13,150,44,8,24,51,150,34,11,35,19,34,30,150,17,150,89,3,150,25,11,0,
150,150,30,44,0,150,0,1,63,18,50,36,150,150,45,48,59,150,38,150,50,29,150,86,10,150,13,36,25,27,19,0,13,34,150,91,92,150,150,9,43,150,150,150,12,9,10,0,
2,0,0,8,0,0,0,0,0,0,0,0,0,0,12,0,5,0,20,11,20,0,0,2,0,13,0,0,2,0,0,25,7,0,31,0,0,12,0,0,0,12,4,4,0,0,6,4,
0,0,0,3,0,0,0,0,0,0,0,11,0,0,0,5,0,0,0,0,4,0,16,0,0,0,0,0,8,6,0,0,0,0,0,0,0,19,0,26,0,0,0,0,0,0,26,0,
0,13,35,2,7,0,0,0,0,0,0,11,0,0,0,23,12,16,6,7,0,0,0,4,13,3,0,1,0,0,0,0,14,11,0,0,0,44,0,0,18,0,150,0,0,0,0,0,
0,0,19,0,5,18,0,8,0,21,0,0,8,2,0,0,0,16,10,5,0,0,0,12,0,0,0,0,16,5,12,25,22,0,8,4,0,6,0,0,0,0,14,0,22,8,6,0,
0,4,9,1,11,8,0,5,0,10,0,0,0,0,24,20,7,0,0,16,0,8,0,0,0,0,24,19,6,0,10,0,0,0,5,0,6,2,27,0,35,0,8,0,2,0,7,8,
0,0,0,0,0,0,0,4,0,29,0,0,0,0,18,0,3,0,0,10,11,0,0,2,6,0,0,39,3,2,0,0,2,0,13,0,24,22,12,0,10,0,8,0,0,24,19,35,
0,150,4,0,43,0,10,14,0,4,6,23,6,0,0,7,0,0,0,12,0,0,0,0,32,22,0,9,0,10,9,0,0,0,0,14,0,0,0,0,6,8,0,0,0,17,0,6,
23,0,1,14,26,0,0,0,0,19,4,0,12,2,0,0,0,0,25,4,4,0,10,35,7,0,0,0,0,2,0,14,0,0,5,0,0,14,0,0,0,0,0,0,4,0,0,0,
0,20,6,6,12,21,0,2,0,27,0,22,0,0,22,19,28,4,0,0,0,0,0,8,25,21,0,0,0,2,0,21,26,2,0,12,0,44,0,4,21,7,0,0,0,3,20,36,
0,0,10,0,18,19,0,15,18,14,12,4,0,0,18,34,24,0,20,0,24,6,14,17,0,16,0,8,0,0,0,0,0,3,0,30,0,9,14,27,11,2,0,20,2,0,29,0,
12,4,27,0,0,2,36,0,12,34,10,9,4,12,0,27,16,22,6,0,0,2,3,4,0,20,20,21,0,18,0,20,0,18,1,4,0,18,0,0,16,0,4,0,18,150,0,14,
6,4,8,16,20,23,14,4,22,14,20,0,25,22,12,0,0,8,0,0,3,4,6,5,22,0,12,18,0,1,0,0,18,2,0,0,27,0,3,33,2,17,0,20,0,8,33,7,
9,0,0,27,0,21,0,4,16,35,10,0,9,20,0,0,0,18,12,23,0,2,2,0,14,0,29,4,4,12,15,11,2,4,0,21,12,8,0,22,12,21,25,6,0,0,0,0,
