11,150,7,48,18,36,20,48,12,6,5,48,6,3,25,15,5,28,150,36,4,26,48,16,21,14,5,6,18,3,20,8,2,5,3,150,13,5,14,10,8,5,28,48,26,16,6,30,6,16,8,3,150,3,48,18,48,22,48,7,12,48,4,5,48,7,48,6,36,3,3,11,48,10,6,9,37,28,7,5,45,48,8,13,10,48,5,5,7,7,5,31,150,48,2,2,
12,48,48,2,12,13,4,3,150,11,10,7,48,22,3,5,48,12,6,19,4,10,4,3,7,5,15,22,4,7,4,14,48,5,14,48,20,10,48,8,150,4,21,7,30,30,150,8,5,6,9,48,10,7,12,4,15,22,5,10,48,150,9,8,24,4,26,16,6,14,12,5,5,6,4,12,14,38,12,5,3,10,3,48,48,10,3,14,48,7,18,11,12,9,15,5,
11,14,48,48,4,12,19,6,16,4,6,5,7,3,6,9,10,3,15,15,5,48,5,11,15,30,8,18,5,5,6,6,150,12,3,3,14,20,150,3,6,6,4,14,5,5,7,32,18,3,15,150,4,8,6,3,8,9,7,48,3,4,3,9,8,9,38,3,3,12,3,150,3,6,13,40,5,19,8,5,5,5,3,26,3,7,3,22,10,38,4,3,8,16,4,23,
8,4,6,6,3,3,6,12,16,48,5,5,2,7,5,4,38,5,4,6,24,48,5,4,10,8,5,150,11,5,4,3,10,38,8,4,5,8,5,12,12,4,15,11,20,5,5,4,6,3,4,24,16,16,7,13,10,3,6,6,3,3,6,3,13,3,6,14,28,9,8,3,9,3,10,6,7,2,6,3,4,15,30,3,6,3,4,8,4,6,5,15,5,3,18,8,
5,20,8,11,3,5,11,4,11,6,6,3,4,8,4,150,5,4,5,5,3,5,3,5,3,3,4,2,4,5,2,16,3,6,17,2,24,6,7,10,3,3,19,8,8,3,8,3,2,4,5,3,4,5,4,3,3,7,2,5,3,9,3,3,5,21,27,48,48,10,15,3,3,7,150,3,4,3,8,3,3,4,4,48,3,2,14,7,18,3,34,3,3,3,6,7,
2,11,6,4,2,6,11,8,4,4,20,48,4,6,6,4,3,3,8,8,4,6,150,3,11,4,5,23,20,10,18,5,10,24,3,3,4,6,6,4,17,3,5,4,5,10,3,7,2,6,3,7,9,6,7,3,7,18,8,3,9,4,3,9,3,6,2,34,10,4,16,3,10,12,4,5,2,11,12,5,8,5,5,4,6,5,4,4,28,4,11,4,4,7,5,6,
4,4,20,4,8,6,3,18,2,3,9,4,3,3,4,12,9,6,44,5,4,4,3,4,7,9,7,3,5,3,2,3,4,3,3,23,13,2,4,5,6,2,4,6,5,5,7,4,4,4,3,4,4,9,3,5,6,7,12,4,6,6,4,9,5,150,4,3,10,3,4,2,5,5,9,11,7,5,2,3,4,3,11,4,8,14,3,20,3,6,9,4,7,6,6,16,
3,5,8,4,10,4,9,11,5,4,4,6,7,10,7,4,6,4,5,6,4,5,2,5,4,4,3,4,5,2,17,6,5,5,5,7,4,5,9,4,4,5,18,7,3,48,11,9,3,4,15,9,5,5,4,4,2,6,5,5,6,5,5,3,3,3,4,4,4,4,2,3,3,6,4,4,18,6,5,12,4,8,27,3,4,2,2,3,4,4,4,5,4,25,3,7,
14,6,17,7,5,2,5,4,5,9,8,7,4,4,10,8,3,9,11,5,3,4,7,4,8,4,7,5,10,5,2,3,5,4,9,3,2,11,5,5,14,4,150,6,4,5,4,6,150,4,6,4,5,3,4,11,4,20,8,3,5,4,4,3,2,7,5,4,3,9,4,31,6,8,4,5,9,14,5,3,8,4,4,6,4,4,4,2,5,4,10,5,9,6,5,9,
5,10,4,6,5,30,5,3,7,5,5,5,12,7,42,10,3,6,4,14,11,4,9,11,4,9,7,10,3,8,7,10,4,5,3,6,4,16,4,7,4,8,4,10,5,5,4,4,5,4,5,7,8,8,7,6,3,5,4,4,26,26,5,8,4,6,4,5,5,14,10,6,5,6,150,5,9,7,10,5,5,7,6,7,3,9,3,7,5,10,9,16,11,11,5,7,
18,48,41,3,16,3,8,18,6,4,9,12,9,7,3,9,11,13,7,16,16,4,8,8,5,6,6,12,4,3,4,6,8,7,4,8,6,7,5,5,10,7,17,4,8,5,6,3,4,3,4,3,7,4,5,10,5,5,4,9,6,18,5,5,7,6,5,7,5,16,23,150,4,8,11,5,12,6,3,4,6,5,11,4,9,10,6,4,4,8,4,4,4,7,4,4,
5,150,3,7,3,4,7,6,8,3,5,4,3,5,5,9,150,10,3,7,14,4,150,5,3,4,8,6,6,5,25,6,48,48,21,3,4,7,6,10,2,4,3,3,5,4,9,10,10,150,5,43,3,5,17,4,11,23,7,5,11,4,11,4,8,5,4,7,7,10,6,4,4,6,13,10,8,8,3,8,14,3,4,8,11,9,48,7,5,5,4,25,4,5,14,10,
6,6,3,5,3,150,5,10,4,8,3,150,7,4,3,4,14,6,150,3,3,10,6,3,4,4,7,6,10,4,4,3,150,12,3,39,22,3,3,2,150,5,4,3,6,32,47,3,10,48,5,5,5,3,5,11,3,5,5,11,10,10,6,3,5,10,2,3,3,3,9,5,3,4,5,8,43,2,6,11,4,4,6,5,30,3,17,4,150,11,3,150,11,12,3,3,
3,8,5,5,24,3,5,5,7,10,4,3,2,5,3,7,3,3,5,4,6,150,3,4,3,4,11,11,4,2,3,3,4,5,5,3,4,4,10,2,4,10,3,3,3,11,4,3,20,2,5,5,10,7,17,3,6,2,5,3,5,5,3,3,17,6,150,3,8,150,3,3,5,14,4,12,3,8,5,7,48,2,5,28,3,12,9,7,3,3,5,7,2,4,2,15,
11,8,4,8,4,5,12,3,9,4,3,7,38,3,6,12,48,9,4,5,10,10,11,18,3,11,4,5,3,7,6,2,7,14,16,3,5,12,14,6,4,20,10,4,4,9,15,10,32,6,5,3,12,10,3,24,26,14,4,48,150,20,12,9,9,12,7,12,3,2,15,44,3,16,6,11,20,3,14,14,14,4,5,8,4,14,18,15,3,6,24,4,9,10,14,15,
4,12,5,10,5,17,5,9,8,150,11,8,11,36,3,10,4,48,15,9,9,5,14,9,22,18,6,8,4,27,8,4,16,8,14,8,14,15,12,9,7,150,7,9,3,14,7,4,4,9,4,15,5,9,10,150,3,3,5,9,4,7,7,8,13,8,26,10,3,4,12,26,11,4,4,3,9,5,38,20,3,12,28,10,3,28,150,3,8,12,16,6,4,13,11,5,
5,32,3,8,8,8,7,13,10,14,15,10,24,12,9,15,9,11,48,4,5,17,3,36,4,8,48,7,15,16,42,150,13,14,11,4,14,10,40,12,150,5,17,10,4,5,30,12,3,8,10,4,3,20,5,6,24,12,10,20,3,48,6,5,12,150,5,7,5,29,48,9,30,3,150,4,14,24,5,10,3,4,48,3,20,10,9,8,32,9,12,38,150,3,3,7,
5,12,10,20,14,150,15,11,4,5,38,40,16,9,48,48,22,12,19,6,48,16,38,48,11,8,7,14,48,5,8,150,10,5,3,10,20,14,6,13,6,16,6,3,6,19,6,48,10,48,30,15,150,10,13,11,11,18,15,2,8,4,14,15,4,14,4,26,4,4,14,150,36,48,2,11,150,18,10,5,42,8,11,16,6,12,6,6,4,10,11,48,12,150,9,3,
6,20,16,5,26,24,20,28,14,14,150,10,29,32,16,150,4,34,14,20,16,5,24,34,11,11,14,11,14,11,16,5,5,150,48,6,10,7,150,8,10,20,48,9,12,14,16,4,24,10,14,48,48,12,10,11,40,4,18,150,8,2,150,11,46,10,14,20,12,9,20,48,12,8,17,20,4,150,48,18,16,8,18,23,10,8,12,5,10,14,6,48,12,6,5,150,
6,11,48,15,12,17,5,14,11,9,17,13,4,7,8,10,14,5,12,20,48,22,17,150,24,5,12,21,48,7,11,20,19,9,6,22,5,14,16,3,4,5,9,16,9,18,13,13,26,13,18,6,11,22,19,16,18,12,12,150,150,48,14,16,14,11,4,8,8,24,5,3,14,9,8,17,24,9,6,48,10,150,6,18,18,5,5,20,20,21,14,150,14,7,4,6,
16,12,12,3,48,26,150,48,48,8,11,10,12,150,18,9,6,6,10,14,7,10,4,6,14,15,16,5,48,48,3,12,26,11,9,4,9,12,6,16,7,16,3,48,6,24,16,15,4,9,22,4,6,4,14,16,12,11,6,13,15,10,10,22,14,8,150,6,12,32,17,9,8,10,15,16,4,16,23,4,7,3,48,7,14,6,150,10,3,4,6,14,4,11,12,10,
4,6,12,4,4,18,8,4,11,150,150,4,16,18,12,7,7,11,14,3,6,7,48,6,150,6,11,7,18,6,10,9,4,8,4,6,48,7,10,3,6,4,15,14,6,7,5,14,4,12,5,7,3,18,8,10,12,27,9,6,6,20,4,11,10,7,7,10,10,5,20,3,5,22,14,8,6,13,22,3,5,16,3,8,12,6,150,4,20,9,11,6,12,32,4,7,
20,9,23,5,7,5,10,20,6,8,9,8,6,4,6,4,6,10,4,3,5,2,6,6,7,6,37,150,6,7,8,7,48,5,11,7,7,18,20,10,7,5,11,6,5,8,18,10,6,6,5,5,6,7,6,20,7,5,7,5,13,3,150,13,16,3,4,3,6,8,7,42,6,6,5,5,4,5,6,6,9,8,5,7,6,9,5,10,4,3,10,11,6,35,8,6,
3,5,11,6,25,10,26,6,4,10,7,8,6,6,8,4,4,8,4,6,10,5,8,3,6,5,7,3,40,12,11,8,5,7,5,10,20,11,5,5,10,6,8,5,10,10,4,48,3,4,8,8,8,5,5,6,4,7,4,7,7,6,6,20,4,11,8,10,6,4,4,6,150,14,26,6,8,3,15,4,6,150,4,7,4,7,12,5,6,16,9,4,22,8,10,6,
4,13,6,4,8,7,20,6,7,4,8,5,3,5,4,8,6,26,6,4,5,7,6,8,6,4,8,5,3,8,5,6,7,4,5,13,6,5,7,4,12,18,4,3,48,3,6,3,6,4,3,4,3,5,150,8,7,5,5,4,8,6,5,48,8,6,5,4,4,7,11,8,8,7,3,5,6,4,6,8,11,10,5,48,6,6,7,6,8,8,11,6,8,6,12,8,
3,17,10,4,13,5,5,10,5,4,5,2,11,7,6,5,8,6,16,3,4,8,4,4,6,12,15,6,20,3,8,5,8,8,10,34,4,5,6,8,16,6,8,11,8,6,10,4,8,7,3,26,5,6,5,3,4,4,6,5,10,4,6,3,4,12,5,12,13,8,7,15,5,7,12,12,7,4,7,9,10,11,2,12,11,4,4,4,4,10,5,5,10,10,22,8,
3,5,4,3,13,3,7,5,5,5,4,12,8,4,12,9,12,22,6,8,4,3,20,4,6,5,11,4,18,7,3,3,6,4,44,5,3,18,10,4,11,3,6,8,48,8,8,5,4,5,9,3,5,8,7,4,5,4,5,4,4,3,5,13,5,4,8,3,14,6,9,6,4,14,4,5,3,4,5,7,8,20,6,3,4,13,5,10,11,4,4,9,3,5,4,2,
7,6,3,11,3,6,4,3,10,3,4,3,6,8,16,12,5,6,4,4,3,4,5,8,16,5,5,4,26,6,5,6,6,5,7,5,48,10,8,11,10,6,8,8,7,5,5,5,6,4,14,4,3,3,5,4,7,5,6,10,5,4,4,13,7,4,48,12,3,4,6,9,11,4,7,6,5,9,6,4,8,3,6,5,6,4,10,3,4,9,3,4,9,8,5,11,
49,17,36,10,150,16,7,19,150,10,49,7,48,5,17,16,4,10,150,16,7,150,48,49,8,150,49,5,49,16,5,3,7,28,150,4,48,150,18,8,3,11,12,18,5,5,9,11,31,48,49,24,18,48,6,8,9,48,3,5,49,28,13,48,16,8,5,6,28,3,7,14,4,13,49,48,16,30,4,2,5,26,31,2,4,28,49,8,5,6,49,4,49,48,20,49,
2,5,48,18,13,24,49,4,11,48,2,9,3,150,6,8,7,49,5,28,49,49,8,19,6,49,49,2,14,150,18,16,4,48,6,5,10,11,3,24,8,3,7,10,150,48,49,18,2,3,48,16,9,49,12,150,10,41,20,15,48,150,33,48,8,8,16,150,26,150,150,7,19,18,4,3,150,10,8,48,4,12,8,7,49,48,3,19,6,8,48,6,150,2,48,3,
13,48,49,3,6,4,48,150,150,48,20,7,15,3,12,15,2,150,5,49,30,18,9,3,48,150,18,150,7,11,150,48,7,14,7,14,16,150,48,49,49,150,4,49,14,3,18,18,49,150,48,18,3,3,150,3,150,20,20,5,9,12,150,3,12,14,7,13,8,49,150,14,49,49,49,48,5,29,21,48,150,5,48,10,2,49,17,3,150,150,49,7,4,45,14,18,
6,48,150,48,49,48,3,44,3,150,32,42,12,150,5,48,16,150,48,46,150,3,8,4,48,5,48,150,3,49,3,150,3,29,6,30,5,49,13,10,49,10,14,48,17,20,49,16,48,20,6,38,49,6,5,2,150,15,21,49,150,48,10,12,49,49,8,49,48,5,49,16,10,4,8,48,3,49,49,48,5,48,10,150,48,6,49,48,30,32,48,48,16,49,13,10,
10,28,9,9,24,150,4,150,16,3,21,22,4,48,11,48,11,10,4,39,49,49,48,34,5,48,48,12,8,48,28,9,5,150,48,3,46,48,49,6,49,20,4,4,150,49,17,14,5,20,48,8,34,49,49,48,41,150,48,48,20,48,48,18,18,49,42,48,49,7,26,49,11,18,49,7,3,48,8,49,49,9,22,48,49,8,2,49,15,27,6,48,7,49,48,12,
26,28,19,15,150,6,9,48,48,14,14,6,5,150,26,10,14,48,10,10,14,49,6,22,48,48,8,150,14,6,10,16,48,150,49,14,48,9,48,48,6,48,24,10,49,150,150,48,10,46,14,8,20,14,14,150,150,48,48,48,14,24,150,8,150,8,49,48,150,6,4,25,150,49,40,23,16,48,5,18,48,150,48,8,28,48,49,48,8,48,6,20,8,13,150,150,
32,49,33,49,14,49,150,38,48,48,8,49,7,10,48,10,48,49,22,8,16,11,12,48,48,6,48,150,6,8,38,16,48,20,150,4,150,38,49,48,8,150,49,48,10,8,14,8,48,48,48,12,150,18,10,49,8,38,10,23,18,6,48,150,7,22,48,20,20,48,41,150,48,9,8,14,150,31,49,10,29,42,48,14,48,30,150,49,49,22,49,10,18,48,14,49,
150,20,150,49,6,14,47,48,48,49,32,18,3,49,23,12,150,6,7,8,27,150,13,16,29,150,30,5,18,11,14,44,12,49,5,48,7,49,16,28,4,16,34,31,8,42,13,10,48,10,49,12,48,6,48,14,23,48,48,9,48,48,48,49,7,38,150,150,9,48,48,30,48,12,49,16,10,12,150,48,22,9,20,48,13,48,14,49,48,5,14,48,42,150,49,48,
44,47,18,8,49,48,25,49,16,49,48,12,49,49,36,14,29,16,27,48,150,150,14,5,16,6,48,5,8,150,150,14,8,18,7,48,49,8,40,150,49,48,48,12,48,48,49,8,14,48,49,49,22,10,49,5,48,14,14,48,14,44,48,49,7,16,49,12,48,9,7,14,12,7,22,29,35,7,48,48,49,48,8,48,16,13,32,16,48,150,48,49,8,14,49,20,
6,18,2,14,22,49,4,49,32,10,10,49,8,46,6,22,49,49,15,25,3,48,2,6,9,4,2,9,15,11,22,4,48,49,3,6,12,48,2,18,19,150,30,49,150,150,6,6,7,48,14,14,10,48,3,16,23,150,17,2,48,4,38,48,6,48,13,49,3,16,49,12,3,49,49,4,3,49,48,9,150,6,4,49,2,9,49,49,6,12,5,7,3,3,49,4,
2,150,49,48,48,6,2,49,150,10,48,6,12,16,5,150,49,2,3,17,28,49,150,48,10,8,30,4,39,48,16,5,10,16,4,48,2,6,3,49,150,48,4,2,16,150,38,2,43,6,48,2,10,10,4,7,3,150,20,2,49,14,31,20,3,5,8,6,48,9,49,4,3,7,49,29,49,23,4,6,150,13,14,6,2,8,3,49,49,49,6,8,2,48,150,11,
150,10,7,10,6,22,6,24,48,150,49,49,6,10,17,20,5,7,3,14,18,8,20,48,48,12,46,13,7,49,49,49,48,48,9,49,150,14,10,48,8,17,6,16,48,10,7,2,9,48,150,48,49,48,26,48,2,12,14,2,48,10,4,18,3,15,48,24,1,6,14,6,17,150,49,20,20,150,48,38,48,150,7,150,10,30,26,5,6,150,10,39,8,2,7,49,
12,16,150,22,49,10,8,49,150,9,48,12,48,10,6,48,10,49,48,4,48,48,22,6,48,8,150,48,150,20,2,150,48,3,30,48,49,3,49,10,6,37,49,48,48,49,22,3,18,49,12,18,150,49,8,24,150,48,2,11,49,10,12,49,48,7,48,12,49,8,48,46,6,48,20,18,48,150,49,16,48,6,49,49,48,22,48,49,49,49,8,48,39,20,49,48,
49,49,4,15,19,49,6,8,23,49,49,48,3,48,12,17,7,20,48,12,48,48,48,2,49,10,5,8,48,49,20,27,150,49,48,5,11,49,12,49,49,150,49,22,49,48,7,48,2,22,10,13,48,49,49,7,17,49,12,3,5,49,48,7,150,7,48,48,11,20,5,8,9,49,31,14,49,150,8,48,10,48,19,48,13,49,48,10,16,2,49,48,13,18,49,150,
48,48,9,49,150,10,150,7,12,49,8,49,48,20,10,48,48,8,49,150,48,6,150,150,150,9,49,150,150,48,150,150,49,48,49,48,40,12,48,49,31,30,13,49,48,49,48,3,150,48,13,24,150,34,3,48,33,48,48,48,49,10,12,7,12,2,4,48,48,48,49,49,25,48,49,10,48,16,48,49,14,14,49,16,150,48,10,49,7,48,150,4,49,48,48,49,
49,49,48,150,4,4,49,22,49,22,49,12,49,39,13,48,16,19,150,48,4,11,10,48,49,4,4,49,48,150,48,49,11,48,48,22,150,10,49,18,150,49,3,48,48,10,48,48,49,48,4,150,49,6,48,10,10,48,49,49,49,48,39,150,13,150,48,6,49,48,17,3,48,48,9,37,49,25,12,48,48,48,8,2,49,49,49,48,49,28,48,48,49,49,48,150,
48,18,3,12,3,48,49,2,49,48,150,4,8,7,48,49,49,10,14,21,49,48,26,48,48,49,24,34,49,8,4,18,49,49,4,6,48,3,49,14,11,48,49,49,150,8,21,49,48,11,48,49,150,49,29,150,48,150,49,5,49,48,3,44,49,49,4,48,13,6,12,49,150,49,48,49,48,8,14,48,13,49,49,33,12,150,49,28,48,7,49,49,49,48,24,10,
48,9,4,18,6,11,49,49,4,3,8,49,9,49,49,49,18,49,48,49,49,49,26,3,48,48,3,48,18,49,48,48,5,6,49,7,150,49,48,28,3,48,48,49,49,48,8,49,10,49,6,49,8,49,40,5,12,49,16,48,5,49,49,29,3,48,44,10,49,16,49,49,4,3,49,49,15,48,150,48,49,49,2,49,150,3,8,49,49,48,48,48,48,49,48,17,
49,49,8,49,34,6,48,49,49,12,49,9,48,23,3,22,48,48,7,49,15,49,49,49,6,15,49,49,4,17,49,10,49,18,48,4,49,49,48,49,48,46,28,48,21,49,16,48,48,48,32,48,49,48,49,150,49,49,48,49,34,48,48,8,48,18,49,10,14,49,150,49,7,49,49,48,48,48,49,8,49,5,49,49,7,12,10,48,49,49,7,5,49,24,48,48,
7,49,20,6,48,22,4,49,10,48,7,3,49,49,3,5,5,3,48,32,150,150,7,48,49,3,4,49,42,48,16,12,10,5,8,6,1,8,48,3,6,49,49,8,44,8,48,10,49,19,5,10,7,8,150,150,48,9,19,49,2,49,2,2,6,9,48,49,150,49,48,30,5,6,12,18,49,3,48,48,8,20,6,9,24,48,48,9,48,5,5,10,4,49,49,14,
41,49,28,45,18,45,13,48,33,10,13,15,24,47,44,2,12,1,12,45,20,2,27,24,10,45,47,9,15,21,11,49,7,29,30,41,21,45,40,31,37,25,45,38,45,35,45,45,13,3,19,24,45,4,7,41,3,0,5,41,19,5,49,35,21,36,45,33,7,33,47,45,45,36,47,37,45,47,44,13,19,47,31,6,4,49,9,49,18,35,19,29,38,35,11,5,
0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3,0,0,0,0,0,0,0,0,49,0,49,0,0,0,3,0,0,0,0,0,
17,12,10,0,2,0,0,1,0,14,13,0,13,0,0,18,0,0,15,0,20,26,0,0,9,0,1,9,26,16,9,17,7,0,0,150,0,5,21,0,7,21,0,0,0,0,0,2,0,6,13,0,27,0,0,6,0,13,0,150,0,0,1,0,9,16,14,17,3,21,150,0,17,5,0,25,21,0,24,0,0,150,0,0,20,0,24,0,0,0,4,21,150,20,8,16,
30,28,36,28,40,36,0,22,36,30,48,18,40,20,30,4,10,48,28,34,8,20,14,46,16,40,24,40,34,8,30,32,22,20,26,28,24,28,28,2,48,48,40,10,8,44,44,20,36,8,8,12,26,20,24,38,22,6,32,22,18,40,0,6,32,24,28,24,34,24,40,44,48,12,40,20,2,32,8,18,44,34,8,16,8,16,42,44,30,0,10,30,26,36,2,42,
8,0,4,0,2,0,0,0,12,2,0,16,0,0,16,0,20,0,16,0,12,16,0,0,0,0,0,12,0,0,0,20,0,0,0,0,8,10,0,0,2,0,0,0,20,0,0,0,0,6,0,22,20,0,0,18,8,0,0,6,10,0,0,16,12,0,0,10,0,14,0,0,0,0,12,0,0,4,0,18,4,16,0,0,8,0,0,10,0,0,0,0,0,0,14,6,
0,16,18,18,2,18,12,0,0,0,4,6,0,12,0,20,0,0,0,2,0,0,0,0,0,2,0,8,0,0,20,0,0,0,0,20,14,0,20,0,0,12,2,16,14,0,6,8,4,0,16,20,20,16,0,0,0,10,6,0,0,0,2,0,12,0,0,16,0,0,14,0,0,0,14,14,0,14,2,0,0,0,10,14,16,0,0,0,20,4,0,6,16,4,16,0,
10,14,0,0,4,12,0,0,0,0,0,0,10,6,12,0,0,14,22,12,0,12,22,22,0,0,22,18,0,0,0,0,22,0,10,0,0,12,22,0,0,6,0,2,20,12,0,10,18,0,10,0,2,0,0,0,0,0,8,18,18,12,0,0,6,0,0,20,0,0,0,0,0,8,10,6,0,0,0,0,0,0,0,6,20,0,0,6,0,22,0,16,12,0,0,0,
0,0,0,8,0,22,14,0,0,0,0,0,0,14,0,22,0,8,10,0,0,0,8,10,14,0,0,0,18,20,22,0,0,8,0,0,0,0,0,0,22,4,0,0,0,6,0,0,0,0,0,6,20,10,4,0,0,2,0,6,0,2,0,16,20,2,0,18,0,10,0,4,12,14,18,0,18,10,20,12,0,0,2,0,0,0,0,0,0,8,8,0,6,0,0,0,
28,48,4,34,22,4,42,44,2,22,18,30,8,0,22,40,16,38,20,14,34,36,34,22,42,8,28,28,36,14,42,44,46,30,24,46,40,8,48,16,14,8,22,8,6,22,24,44,6,28,34,44,8,36,32,42,10,14,48,32,30,48,46,28,18,10,34,28,42,0,20,24,4,10,12,12,34,38,4,10,36,4,26,10,4,34,22,10,0,2,48,4,6,6,34,10,
