AnimalID,TickNum,LandscapePatch 0,LandscapePatch 1,LandscapePatch 2,LandscapePatch 3,LandscapePatch 4,LandscapePatch 5,LandscapePatch 6,LandscapePatch 7,LandscapePatch 8,Current Elevation,Previous Elevation,Fitness Gained,Average Fitness,Total Fitness,X Pos,Y Pos
69,2,30,30,30,29,29,29,27,27,27,29,30,-1,0.0,0,46,29
70,2,32,31,29,34,33,31,36,35,33,33,29,4,4.0,4,10,16
71,2,32,34,37,32,35,37,32,35,37,35,37,-2,2.0,0,29,2
72,2,24,23,22,25,25,24,27,26,25,25,23,2,2.0,2,7,22
73,2,6,7,9,4,6,8,3,5,7,6,6,0,3.0,3,26,28
74,2,28,29,29,30,30,30,32,32,32,30,29,1,1.5,3,45,20
75,2,36,38,40,35,37,39,35,37,39,37,35,2,2.0,4,31,42
76,2,37,37,38,35,35,36,33,33,34,35,35,0,2.0,2,39,33
77,2,0,30,30,0,32,32,0,34,34,32,32,0,0.0,0,0,19
78,2,26,25,25,26,25,25,26,25,25,25,25,0,0.0,0,21,48
79,2,22,23,23,22,23,24,24,25,25,23,22,1,1.0,1,37,23
80,2,14,14,14,12,12,12,10,10,10,12,12,0,2.0,2,22,33
81,2,49,49,48,49,49,48,49,49,48,49,48,1,1.0,1,4,46
82,2,49,49,49,49,49,49,49,49,49,49,49,0,0.0,0,42,5
83,2,24,25,26,23,24,25,21,22,23,24,24,0,0.0,0,36,28
84,2,27,29,30,27,29,30,27,28,30,29,29,0,2.0,2,26,48
85,2,28,28,28,30,30,30,32,32,32,30,30,0,0.0,0,42,20
86,2,37,39,40,36,38,40,36,38,40,38,36,2,2.0,4,31,45
87,2,3,5,7,4,6,8,6,7,9,6,4,2,1.5,3,26,22
88,2,30,32,34,30,32,34,30,32,34,32,32,0,2.0,2,28,5
89,2,11,13,16,10,12,14,9,11,13,12,10,2,2.0,4,29,28
90,2,43,43,42,44,44,43,45,45,45,44,42,2,1.5,3,5,12
91,2,21,20,19,23,21,20,24,23,21,21,19,2,2.0,4,19,13
92,2,49,49,49,49,49,49,0,0,0,49,49,0,1.0,1,41,0
93,2,47,46,45,47,46,45,47,46,45,46,45,1,1.0,1,8,3
94,2,42,42,42,40,41,41,39,39,39,41,40,1,1.0,2,44,35
95,2,36,35,34,38,37,36,40,39,38,37,35,2,1.5,3,8,15
0,3,49,49,49,49,49,49,49,49,49,49,49,0,0.0,0,3,2
1,3,42,42,41,43,43,43,45,44,44,43,42,1,1.666667,5,4,13
2,3,28,28,27,26,26,26,25,25,25,26,25,1,1.0,1,4,28
3,3,46,47,47,47,47,48,48,48,48,47,48,-1,1.0,0,41,9
4,3,22,22,21,21,21,20,20,19,19,21,22,-1,1.0,0,21,38
5,3,39,37,35,38,36,34,37,35,33,36,33,3,3.0,9,13,40
