AnimalID,TickNum,LandscapePatch 0,LandscapePatch 1,LandscapePatch 2,LandscapePatch 3,LandscapePatch 4,LandscapePatch 5,LandscapePatch 6,LandscapePatch 7,LandscapePatch 8,Current Elevation,Previous Elevation,Fitness Gained,Average Fitness,Total Fitness,X Pos,Y Pos
42,24,0.575,0.9875,0.75,0.575,0.975,0.8625,1.0,0.8625,0.9375,78,69,9,9.0,108,38,1
43,24,0.04255319,0.0,0.0,0.0,0.0,0.7659575,0.87234044,1.0,0.7446808,0,35,-35,32.75,358,48,23
44,24,0.83516484,1.0,0.8131868,0.9010989,0.95604396,0.8021978,0.0,0.0,0.0,87,76,11,9.9,99,18,0
45,24,0.6956522,0.70652175,0.84782606,0.70652175,1.0,0.9347826,0.70652175,0.8043478,0.8586956,92,86,6,18.357143,257,48,1
46,24,0.6956522,0.70652175,0.84782606,0.70652175,1.0,0.9347826,0.70652175,0.8043478,0.8586956,92,86,6,11.25,135,48,1
47,24,0.0,1.0,0.0,0.4117647,0.0,0.50980395,0.29411766,0.4117647,0.0,0,0,0,34.0,102,1,48
48,24,0.7619048,0.95238096,0.6785714,0.8452381,0.96428573,1.0,0.6904762,0.8452381,0.8214286,81,80,1,10.285714,144,9,3
49,24,0.7654321,1.0,0.8888889,0.8765432,0.80246913,1.0,0.0,0.0,0.0,65,65,0,0.0,0,1,0
50,24,0.3108108,0.43243244,1.0,0.5945946,0.9324324,0.5,0.5135135,0.7297297,0.5540541,69,69,0,15.333333,46,2,29
51,24,0.0,0.4090909,1.0,0.0,0.47727272,0.8636364,0.0,0.9318182,0.1590909,21,21,0,21.0,21,0,28
52,24,0.82758623,0.82758623,0.83908045,0.86206895,0.77011496,0.87356323,0.81609195,1.0,0.0,67,75,-8,10.5,97,46,7
53,24,0.28125,1.0,0.0,0.6875,0.625,0.0,0.859375,0.96875,0.0,40,62,-22,20.0,178,49,16
