AnimalID,TickNum,LandscapePatch 0,LandscapePatch 1,LandscapePatch 2,LandscapePatch 3,LandscapePatch 4,LandscapePatch 5,LandscapePatch 6,LandscapePatch 7,LandscapePatch 8,Current Elevation,Previous Elevation,Fitness Gained,Average Fitness,Total Fitness,X Pos,Y Pos
40,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,35,50
41,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,12,21
42,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,4,38
43,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,8,5
44,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,44,13
45,1,5,3,3,11,8,7,18,13,10,8,3,5,5.0,5,28,26
46,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,19,11
47,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,16,42
48,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,31,49
49,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,8
50,1,1,1,1,2,2,2,2,3,3,2,1,1,1.0,1,4,26
51,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,5,29
52,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,9,32
53,1,22,57,78,18,34,89,11,19,39,34,11,23,23.0,23,22,25
54,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,7,47
55,1,10,10,10,13,13,13,22,18,22,13,10,3,3.0,3,24,29
56,1,2,2,2,4,4,4,4,5,5,4,4,0,0.0,0,13,26
57,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,35,16
58,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,35,34
59,1,5,6,5,6,6,6,6,7,6,6,6,0,0.0,0,24,33
60,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,40,3
61,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,19,49
62,1,2,3,3,3,3,3,2,2,2,3,2,1,1.0,1,8,25
63,1,78,57,11,89,34,18,39,19,22,34,18,16,16.0,16,26,25
64,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,43,34
65,1,3,3,3,2,2,2,1,1,1,2,1,1,1.0,1,5,24
66,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,10,20
67,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,36
68,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,7,34
69,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,18,11
70,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,38,49
71,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,3,42
72,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,20
73,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,6
74,1,2,3,2,3,3,3,3,3,3,3,3,0,0.0,0,24,41
75,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,3,40
76,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,41,40
77,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,35,2
78,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,42,49
79,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,32,1
80,1,2,2,2,4,4,4,6,6,5,4,2,2,2.0,2,33,26
81,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,47,16
82,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,9,41
83,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,42,46
