44,40,42,44,31,14,24,29,12,36,44,44,44,42,28,13,13,13,14,14,14,27,12,12,26,15,12,28,15,24,40,42,27,13,29,29,13,13,13,28,28,26,25,23,14,27,45,43,44,41
44,45,45,45,29,13,12,15,39,44,42,41,46,45,26,15,14,13,17,28,41,34,14,31,30,13,14,24,12,23,42,49,46,41,16,20,28,22,29,32,12,12,12,12,15,29,43,49,49,48
46,45,46,35,14,13,12,37,44,42,42,42,41,46,14,23,28,14,14,40,48,44,28,12,30,29,29,32,13,27,43,43,46,48,28,14,13,25,25,12,28,40,33,27,27,41,41,42,30,15
41,45,43,15,23,32,14,44,44,42,42,42,41,46,14,30,28,31,13,28,43,46,45,39,17,22,28,12,27,45,45,46,44,41,28,25,22,22,24,35,47,45,43,47,42,42,28,28,13,14
42,46,34,13,29,30,13,32,43,41,42,42,42,46,15,30,29,27,29,15,34,46,45,43,42,19,13,27,43,41,42,40,44,27,13,24,41,48,48,49,49,44,45,45,43,27,28,13,14,18
42,42,23,17,30,26,15,13,28,44,42,42,39,41,14,29,29,31,31,13,20,43,45,40,46,41,40,46,40,42,42,41,43,25,12,14,36,47,48,43,29,38,42,42,41,29,28,26,13,15
44,39,12,14,15,22,17,15,19,15,38,42,33,13,28,29,30,29,15,15,12,18,42,45,45,49,49,45,42,42,42,42,44,27,13,14,19,29,20,11,12,12,17,28,28,27,41,43,38,32
41,14,14,14,28,41,28,11,29,26,33,23,24,31,28,28,31,27,16,17,15,15,17,37,43,42,43,44,40,42,42,41,44,33,13,14,14,15,31,29,28,26,33,11,13,42,43,42,44,44
13,32,32,12,29,37,28,12,28,12,12,29,29,29,29,29,28,31,31,31,29,18,15,28,28,27,27,44,43,43,41,40,43,29,13,27,27,29,12,13,13,14,26,30,13,40,41,42,42,42
31,17,21,25,21,14,15,30,29,13,12,29,29,29,26,17,24,27,28,29,26,19,14,27,27,14,13,15,28,40,43,43,36,14,29,29,12,13,13,12,13,12,30,27,13,40,41,42,42,42
26,13,13,12,28,32,28,30,28,30,26,29,28,16,13,13,13,13,13,12,27,12,26,30,15,19,27,32,13,14,13,14,14,15,31,29,12,13,12,28,27,27,28,31,12,36,41,42,42,42
27,17,12,13,30,25,29,31,25,30,14,14,26,12,13,13,13,13,13,13,27,13,36,42,14,28,12,18,25,30,28,30,30,29,27,28,16,24,29,11,15,15,15,16,12,29,41,42,42,42
13,30,28,29,23,31,31,29,23,12,13,13,30,14,13,12,13,12,12,24,32,20,50,48,18,26,13,13,13,30,28,32,26,16,26,32,34,18,14,36,41,26,13,14,13,27,44,43,41,40
13,14,18,14,12,14,14,13,13,28,41,18,33,27,13,26,29,26,29,33,14,45,41,42,24,32,12,13,12,30,32,12,19,24,21,19,23,31,40,44,49,43,37,36,29,16,13,12,18,32
13,14,22,38,44,44,43,40,42,47,44,34,21,29,29,29,31,26,15,14,39,41,42,42,29,26,25,12,28,32,14,34,43,44,44,44,43,45,47,41,42,49,44,43,41,16,30,15,12,13
17,35,48,45,41,42,45,45,45,45,45,40,10,26,29,29,29,16,14,31,45,42,42,43,23,25,29,29,30,14,26,45,40,42,42,42,42,40,43,27,39,44,41,41,44,13,24,13,13,13
27,41,44,41,42,42,42,40,41,42,46,38,12,27,30,30,27,31,14,42,44,42,42,46,17,32,29,29,29,14,25,42,44,42,41,41,44,42,26,14,27,42,42,42,43,15,22,13,13,13
42,40,49,44,42,44,45,44,42,42,44,39,16,29,12,13,16,27,12,42,43,44,44,43,12,25,24,29,29,14,13,29,42,43,43,40,22,11,28,22,17,42,45,41,43,19,28,13,14,20
47,42,37,41,48,45,45,45,41,42,41,44,12,27,26,16,29,26,13,28,41,42,39,17,32,18,12,12,27,13,13,13,18,20,19,14,26,23,12,23,15,28,46,44,44,23,34,28,27,13
46,46,26,28,42,49,48,45,41,42,42,45,38,12,24,33,25,12,22,38,28,13,12,29,13,12,13,13,27,13,13,15,14,17,15,33,27,12,12,13,33,14,38,46,47,28,11,30,23,24
43,44,42,28,43,44,46,46,41,42,42,41,45,43,44,40,42,42,43,43,41,12,26,13,13,13,13,29,16,23,27,13,31,28,27,31,12,13,13,12,32,15,22,29,41,41,29,15,13,27
42,46,47,43,43,41,41,41,46,45,45,41,42,42,42,41,41,42,42,41,43,13,12,13,13,12,26,12,33,46,43,13,25,13,13,13,13,13,13,23,30,14,13,13,28,48,48,36,14,12
42,45,45,45,40,42,42,40,46,42,41,44,40,42,42,42,42,42,42,42,42,20,12,13,13,27,10,38,43,40,42,20,28,13,13,13,13,15,25,19,15,14,16,13,28,45,45,47,27,13
43,45,46,42,42,42,42,45,36,13,15,25,43,40,41,42,42,42,42,41,39,32,13,13,22,31,16,43,42,42,40,32,32,13,13,13,12,26,14,32,42,28,15,13,28,43,40,44,28,24
45,48,44,41,42,42,41,43,14,14,32,31,12,40,42,42,42,42,40,43,15,30,29,27,20,15,28,45,42,42,40,38,30,14,13,13,13,35,25,44,41,41,29,13,25,46,42,42,35,29
46,41,41,44,45,44,43,26,15,26,27,26,25,19,43,42,42,42,44,16,17,29,31,14,16,31,43,44,41,40,45,33,29,13,13,12,13,34,28,43,42,40,36,12,14,44,41,41,46,11
43,28,27,27,31,28,16,21,30,12,13,24,31,15,45,45,44,44,16,29,25,28,26,14,31,48,49,46,44,39,30,15,30,14,12,22,27,22,26,45,42,41,36,14,13,43,41,42,44,26
44,42,29,16,13,15,26,23,13,13,29,21,26,43,49,48,42,17,30,28,12,16,30,14,27,42,41,27,12,21,32,29,29,33,23,14,14,13,32,45,46,44,32,13,14,42,41,42,41,44
45,48,33,14,27,29,12,13,13,28,14,40,40,40,43,48,30,13,25,13,13,13,30,31,11,18,17,14,25,20,29,30,12,15,24,26,22,28,44,45,43,43,28,12,13,42,45,42,42,42
42,44,31,12,26,13,13,13,17,19,36,39,42,42,42,44,30,12,31,29,27,12,13,13,22,31,32,24,13,13,26,14,25,44,43,45,44,47,48,46,42,28,13,14,14,26,46,42,42,42
42,44,23,30,28,13,13,12,26,14,45,41,42,42,42,40,47,33,15,18,31,24,13,13,13,13,12,12,13,13,31,14,44,41,42,41,45,49,47,43,29,16,14,32,13,26,44,42,42,42
45,43,14,31,28,19,31,27,11,28,48,49,46,41,41,42,41,41,45,28,16,25,13,13,13,13,13,13,13,15,21,27,43,42,42,42,44,45,41,41,28,14,31,28,25,21,41,42,42,42
